1	tt2780428:7.5	tt2822416:-	tt2822464:-	tt2822534:-	tt2836590:-	tt2838876:-	tt2845704:-	tt2852322:-	tt2854636:-	tt2860494:-	tt2862812:-	tt2866748:-	tt2866760:-	tt2866770:-	tt2866772:-	tt2870794:-	tt2874530:-	tt2893460:-	tt2908382:-	tt2910184:-	tt2912880:-	tt2912908:-	tt2915192:-	tt2920076:-	tt2920292:-	tt2920296:-	tt2920298:-	tt2920304:-	tt2920306:-	tt2920308:-	tt2920316:-	tt2920318:-	tt2920320:-	tt2920326:-	tt2920328:-	
2	tt5238742:-	tt5604344:-	tt5604348:-	tt5604352:-	tt5604354:-	tt5606190:-	tt5606192:-	tt5606198:-	tt5606200:-	tt5606202:-	tt5606206:-	tt5606208:-	tt5606210:-	tt5606212:-	tt5606214:-	tt5606216:-	tt5606220:-	tt5606222:-	tt5606226:-	tt5606228:-	tt5606230:-	tt5606232:-	tt5606234:-	tt5606238:-	tt5606240:-	tt5606242:-	tt5606246:-	tt5606248:-	tt5606252:-	tt5606254:-	tt5606256:-	tt5606258:-	tt5606260:-	tt5606264:-	tt5606266:-	
