1	tt1085952:-	tt1085953:-	tt1085954:-	tt1085955:-	tt1085956:-	tt1085957:-	tt1085958:-	tt1085959:-	tt1085960:-	tt1085961:-	tt1085962:-	tt1085963:-	tt1085964:-	tt1085965:-	tt1085966:-	tt1085967:-	tt1085968:-	tt1085969:-	tt1085970:-	tt1085971:-	tt1085972:-	tt1085973:-	tt1085974:-	tt1085975:-	tt1085976:-	tt1085977:-	tt1088344:-	tt1088345:-	tt1088346:-	tt1088347:-	tt1088348:-	tt1088349:-	tt1088350:-	tt1088351:-	tt1088352:-	tt1088353:-	tt1088354:-	tt1088355:-	tt1088356:-	tt1088357:-	tt1088358:-	tt1088359:-	tt1088360:-	tt1088361:-	tt1088362:-	tt1088363:-	tt1088364:-	tt1088365:-	tt1088366:-	tt1088367:-	tt1088368:-	tt1088369:-	
2	tt1110448:-	tt1110449:-	tt1110450:-	tt1110451:-	tt1110452:-	tt1110453:-	tt1110454:-	tt1110455:-	tt1110456:-	tt1110719:-	tt1110720:-	tt1110721:-	tt1110722:-	tt1110723:-	tt1110724:-	tt1110725:-	tt1110726:-	tt1110727:-	tt1110728:-	tt1110729:-	tt1110730:-	tt1110731:-	tt1110732:-	tt1110733:-	tt1110734:-	tt1110735:-	tt1110736:-	tt1110737:-	tt1110738:-	tt1110739:-	tt1110740:-	tt1110741:-	tt1110742:-	tt1110743:-	tt1110744:-	tt1110745:-	tt1110746:-	tt1110747:-	tt1110748:-	tt1110749:-	tt1110750:-	tt1110751:-	tt1110847:-	tt1110848:-	
3	tt1118157:-	tt1118158:-	tt1118159:-	tt1118160:-	tt1118161:-	tt1118162:-	tt1118163:-	tt1118164:-	tt1118165:-	tt1118166:-	tt1118167:-	tt1118168:-	tt1118169:-	tt1118170:-	tt1118171:-	tt1118172:-	tt1118173:-	tt1118174:-	tt1118175:-	tt1118176:-	tt1118177:-	tt1118178:-	tt1118179:-	tt1118180:-	tt1118181:-	tt1118182:-	tt1118183:-	tt1118184:-	tt1118185:-	tt1118186:-	tt1118187:-	tt1118188:-	tt1118189:-	tt1118190:-	tt1118191:-	tt1118192:-	tt1118193:-	tt1118194:-	tt1118195:-	tt1118196:-	tt1131181:-	tt1131182:-	tt1131183:-	tt1131184:-	
4	tt1131185:-	tt1131186:-	tt1131187:-	tt1131188:-	tt1131189:-	tt1131190:-	tt1131191:-	tt1131192:-	tt1131193:-	tt1131194:-	tt1131195:-	tt1131196:-	tt1131197:-	tt1131198:-	tt1131199:-	tt1131200:-	tt1131201:-	tt1131202:-	tt1131203:-	tt1131204:-	tt1131205:-	tt1131206:-	tt1131207:-	tt1131208:-	tt1131209:-	tt1131210:-	tt1131211:-	tt1131212:-	tt1131213:-	tt1131214:-	tt1131215:-	tt1131837:-	tt1131838:-	tt1131839:-	tt1131840:-	tt1131841:-	tt1131842:-	tt1131843:-	tt1131844:-	tt1131845:-	tt1131846:-	tt1131847:-	
