28	tt11323742:-	
27	tt2145728:-	tt2152336:-	
17	tt6820950:-	tt6820956:-	tt6820966:-	tt6820978:-	tt6820988:-	tt6821014:-	tt6821018:-	tt6821028:-	tt6821042:-	tt6821048:-	tt6821052:-	tt6821056:-	tt6821450:-	tt6821460:-	tt6821476:-	tt6821482:-	tt6821510:-	tt6821518:-	tt6821524:-	tt6821532:-	tt6821536:-	tt6821538:-	tt6821552:-	tt6821558:-	tt6821566:-	tt6821572:-	tt6821576:-	tt6821578:-	tt6821582:-	tt6821586:-	tt6821588:-	tt6821592:-	tt6821594:-	tt6821600:-	tt6821602:-	tt6821606:-	
18	tt6821612:-	tt6821618:-	
19	tt6821630:-	
20	tt6821634:-	
21	tt6821638:-	
22	tt6821644:-	
23	tt6821646:-	
24	tt6821648:-	
25	tt6821654:-	
26	tt6821664:-	
