1	tt0874419:-	tt0880365:-	tt1797868:-	tt1800976:-	tt1807589:-	tt1810130:-	tt1815395:-	tt1837378:-	tt1838314:-	tt1838315:-	tt1842970:-	tt1871102:-	tt1871104:-	
7	tt0880554:-	tt0880555:-	tt1106368:-	tt3001966:-	tt4595790:-	tt4595804:-	tt4595820:-	tt4595824:-	tt4595826:-	tt4595836:-	tt4595842:-	tt4595852:-	tt4595866:-	tt4595872:-	tt4595878:-	tt5256608:-	
8	tt0880556:-	tt1106369:-	tt3001996:-	tt3002000:-	tt3002014:-	tt3002026:-	tt3002028:-	tt3002070:-	tt3002074:-	tt3002076:-	tt3002078:-	tt3002080:-	tt3002082:-	
9	tt0968166:-	tt1103838:-	tt1115827:-	tt1115828:-	tt1327138:-	tt1327143:-	tt1327147:-	tt1327149:-	tt1327151:-	tt1327155:-	tt1327157:-	tt1327158:-	tt5251346:-	
10	tt1326678:-	tt1327139:-	tt1327140:-	tt1327142:-	tt1327144:-	tt1327145:-	tt1327146:-	tt1327148:-	tt1327150:-	tt1327152:-	tt1327153:-	tt1327154:-	tt1327156:-	
2	tt1871099:-	tt1871100:-	tt1871101:-	tt1877320:-	tt1885059:-	tt1893025:-	tt1904123:-	tt1920578:-	tt1920579:-	tt1928908:-	tt1949970:-	tt1953393:-	tt1953394:-	
3	tt3001848:-	tt3001850:-	tt3001852:-	tt3001854:-	tt3001856:-	tt3001858:-	tt3001860:-	tt3001866:-	tt3001868:-	tt3001870:-	tt3001872:-	tt3001874:-	tt3001876:-	
4	tt3001904:-	tt4580934:-	tt4580938:-	tt4580948:-	tt4580952:-	tt4580954:-	tt4580956:-	tt4580960:-	tt4580966:-	tt4580968:-	tt4580972:-	tt4580980:-	tt4580990:-	
6	tt3001954:-	tt3001956:-	tt3001958:-	tt3001962:-	tt3001964:-	tt3001968:-	tt3001980:-	tt4592872:-	tt4592902:-	tt4592946:-	tt4595668:-	tt4595772:-	tt4595786:-	
5	tt4580992:-	tt4581038:-	tt4581040:-	tt4581046:-	tt4581050:-	tt4581052:-	tt4581054:-	tt4581058:-	tt4581062:-	tt4581064:-	tt4581268:-	tt4581308:-	tt4581316:-	tt4581318:-	tt4581344:-	tt4581348:-	tt4581366:-	tt5258876:-	
