1	tt12606826:-	tt12606828:-	tt12606832:-	tt12606834:-	tt12606838:-	tt12606840:-	tt12606844:-	tt12606846:-	tt12606848:-	tt12606850:-	tt12606854:-	tt12606856:-	
2	tt13470138:-	tt13470142:-	tt13470146:-	tt13470148:-	tt13470150:-	tt13470152:-	tt13470154:-	tt13470156:-	tt13470158:-	tt13470162:-	tt13470166:-	tt13470168:-	tt13470170:-	
3	tt13470174:-	tt13470176:-	tt13470180:-	tt13470182:-	tt13470184:-	tt13470186:-	tt13470192:-	tt13470194:-	tt13470196:-	tt13470198:-	tt13470202:-	tt13470204:-	tt13470206:-	
