1	tt8319438:-	tt8319440:-	tt8319442:-	tt8319444:-	tt8319446:-	tt8319448:-	tt8319450:-	tt8319452:-	tt8319454:-	tt8319456:-	tt8319458:-	tt8319460:-	tt8319462:-	tt8319464:-	tt8319466:-	tt8319468:-	tt8319470:-	tt8319472:-	tt8319474:-	tt8319476:-	tt8319478:-	tt8319480:-	tt8319482:-	tt8319484:-	tt8319486:-	tt8319488:-	tt8319490:-	tt8319492:-	tt8319494:-	tt8319496:-	tt8319498:-	tt8319500:-	tt8319502:-	tt8319504:-	tt8319506:-	tt8319508:-	tt8319510:-	tt8319512:-	tt8319514:-	tt8319518:-	tt8319520:-	tt8319522:-	tt8319524:-	tt8319526:-	tt8319528:-	tt8319530:-	tt8319532:-	tt8319534:-	tt8319536:-	tt8319538:-	tt8319540:-	tt8319542:-	tt8319544:-	tt8319546:-	tt8319548:-	tt8319550:-	tt8319552:-	tt8319554:-	tt8319556:-	tt8319558:-	tt8319560:-	tt8319562:-	tt8319564:-	tt8319566:-	tt8319568:-	tt8319570:-	tt8319572:-	tt8319574:-	tt8319576:-	tt8319578:-	tt8319580:-	tt8319582:-	tt8319584:-	tt8319586:-	tt8319588:-	tt8319590:-	tt8319592:-	tt8319594:-	tt8319596:-	tt8319598:-	tt8319600:-	tt8319602:-	tt8319604:-	tt8319606:-	tt8319608:-	tt8319614:-	
2	tt8319610:-	tt8319612:-	tt8319616:-	tt8319618:-	tt8319620:-	tt8319622:-	tt8319624:-	tt8319626:-	tt8319628:-	tt8319630:-	tt8319632:-	tt8331396:-	tt8331398:-	tt8331400:-	tt8331404:-	tt8331406:-	tt8331408:-	
3	tt8331410:-	tt8331416:-	tt8331424:-	tt8331428:-	tt8331430:-	tt8331436:-	tt8331446:-	tt8331448:-	tt8331450:-	tt8331452:-	tt8331454:-	tt8331456:-	tt8331458:-	tt8331460:-	tt8331462:-	tt8331464:-	tt8331466:-	tt8331468:-	tt8331470:-	tt8331474:-	tt8331478:-	tt8331484:-	
4	tt8331482:-	tt8331486:-	tt8331496:-	tt8331498:-	tt8331500:-	tt8331502:-	tt8331504:-	tt8331506:-	tt8331508:-	tt8331510:-	tt8331512:-	tt8331514:-	tt8331518:-	tt8331520:-	tt8331522:-	tt8331524:-	tt8331528:-	tt8331530:-	tt8331532:-	tt8331534:-	tt8331538:-	tt8331540:-	tt8331542:-	tt8331544:-	tt8331546:-	tt8331548:-	tt8331550:-	tt8331552:-	tt8331554:-	tt8331556:-	tt8331558:-	tt8331560:-	tt8331562:-	tt8331566:-	tt8331568:-	tt8331572:-	tt8331574:-	tt8331576:-	tt8331578:-	tt8331580:-	tt8331582:-	tt8331584:-	tt8331586:-	tt8331588:-	tt8331590:-	tt8331592:-	tt8331594:-	tt8331596:-	tt8331598:-	tt8331600:-	tt8331602:-	tt8331604:-	tt8331606:-	tt8331608:-	tt8331610:-	tt8331612:-	tt8331614:-	tt8331616:-	tt8331620:-	tt8331622:-	tt8331624:-	tt8331626:-	tt8331628:-	tt8331630:-	tt8331632:-	tt8331634:-	tt8331638:-	tt8331640:-	tt8331642:-	tt8331644:-	tt8331646:-	tt8331648:-	tt8333446:-	tt8333448:-	tt8333450:-	tt8333452:-	tt8333454:-	tt8333456:-	tt8333458:-	tt8333460:-	tt8333462:-	tt8333466:-	tt8333468:-	tt8333470:-	tt8333472:-	tt8333474:-	tt8333476:-	tt8333478:-	tt8333482:-	tt8333484:-	tt8333486:-	tt8333488:-	tt8333490:-	tt8333492:-	tt8333494:-	tt8333496:-	tt8333498:-	tt8333500:-	tt8333502:-	tt8333504:-	tt8333508:-	tt8333510:-	tt8333512:-	tt8333514:-	tt8333516:-	tt8333518:-	tt8333520:-	tt8333522:-	tt8333524:-	tt8333526:-	tt8333528:-	tt8333532:-	tt8333534:-	tt8333540:-	tt8333542:-	tt8333544:-	tt8333546:-	tt8333548:-	tt8333550:-	tt8333552:-	tt8333554:-	tt8333556:-	tt8333558:-	tt8333562:-	tt8333564:-	tt8333566:-	tt8333568:-	tt8333570:-	tt8333572:-	tt8333574:-	tt8333576:-	tt8333578:-	tt8333580:-	tt8333582:-	tt8333584:-	tt8333586:-	tt8333588:-	tt8333590:-	tt8333592:-	tt8333594:-	
5	tt8333596:-	tt8333598:-	tt8333602:-	tt8333604:-	tt8333606:-	tt8333608:-	tt8333610:-	tt8333612:-	tt8333614:-	tt8333616:-	tt8333618:-	tt8333620:-	tt8333622:-	tt8333626:-	
6	tt8333624:-	tt8333628:-	tt8333632:-	tt8333634:-	tt8333636:-	tt8333638:-	tt8333640:-	tt8333642:-	tt8333644:-	tt8333646:-	tt8333648:-	tt8333650:-	tt8333652:-	tt8333654:-	
