\N	tt0587455:-	tt0894091:-	tt0894093:-	tt1276584:-	tt1290251:-	tt1290688:-	tt1291275:-	tt1292288:-	tt1310805:-	tt1749774:-	tt1767713:-	tt1769791:-	tt1868524:-	tt1925836:-	tt1927381:-	tt1957150:-	tt1957151:-	tt1957152:-	tt2109374:-	tt2309193:-	tt2340749:-	tt2360095:-	tt2382389:-	tt2398681:-	
2	tt0894090:-	tt0894092:-	tt1277835:-	tt1277836:-	tt1277837:-	tt1279642:-	tt1279643:-	tt1280219:-	tt1280220:-	tt1281188:-	tt1281190:-	tt1281633:-	tt1281634:-	
7	tt1095779:-	tt1098688:-	tt1299451:-	tt1299818:-	tt1299819:-	tt1300815:-	tt1300816:-	tt1300942:-	tt1300943:-	tt1301466:-	tt1301467:-	tt1302956:-	tt1302957:-	
8	tt1193248:-	tt1205443:-	tt1214319:-	tt1214320:-	tt1273704:-	tt1273705:-	tt1273706:-	tt1273707:-	tt1273922:-	tt1273923:-	tt1274336:-	tt1274337:-	tt1274481:-	
1	tt1274482:-	tt1276007:-	tt1276009:-	tt1276264:-	tt1276266:-	tt1276583:-	tt1276585:-	tt1277838:-	tt1295933:-	tt1299449:-	
3	tt1276008:-	tt1276263:-	tt1276265:-	tt1276582:-	tt1277839:-	tt1279198:-	tt1279199:-	tt1279200:-	tt1279638:-	tt1279639:-	tt1279640:-	tt1279641:-	tt1280221:-	
5	tt1276010:-	tt1288872:-	tt1288874:-	tt1288875:-	tt1292289:-	tt1292290:-	tt1292894:-	tt1292895:-	tt1293344:-	tt1293345:-	tt1293346:-	tt1293939:-	tt1293940:-	
4	tt1281189:-	tt1281635:-	tt1282766:-	tt1282767:-	tt1282768:-	tt1284242:-	tt1284243:-	tt1284759:-	tt1285545:-	tt1285546:-	tt1285547:-	tt1288873:-	tt1290689:-	
6	tt1294358:-	tt1294359:-	tt1294360:-	tt1295934:-	tt1295935:-	tt1295936:-	tt1296613:-	tt1296614:-	tt1297062:-	tt1297063:-	tt1297573:-	tt1297574:-	tt1298219:-	tt1298220:-	tt1299450:-	
9	tt1310804:-	tt1312468:-	tt1316507:-	tt1321266:-	tt1325171:-	tt1328720:-	tt1331591:-	tt1335096:-	tt1339786:-	tt1347719:-	tt1374284:-	tt1374285:-	tt1374286:-	
10	tt1400071:-	tt1406462:-	tt1406463:-	tt1406464:-	tt1429683:-	tt1429684:-	tt1429685:-	tt1429686:-	tt1429687:-	tt1447315:-	tt1447316:-	tt1447317:-	tt1447318:-	
11	tt1515108:-	tt1515109:-	tt1515110:-	tt1515111:-	tt1535051:-	tt1619540:-	tt1619541:-	tt1619542:-	tt1619543:-	tt1619544:-	tt1619545:-	tt1619546:-	tt1619547:-	
12	tt1629005:-	tt1631984:-	tt1635970:-	tt1643593:-	tt1849351:-	tt1849352:-	tt1849354:-	tt1849355:-	tt1849356:-	tt1849357:-	tt1849358:-	tt1849359:-	tt1849360:-	
13	tt1749773:-	tt1749775:-	tt1749776:-	tt1765062:-	tt1765063:-	tt1769790:-	tt1849353:-	tt1902362:-	tt1908787:-	tt2093495:-	tt2095989:-	tt2095997:-	tt2095998:-	
14	tt1749777:-	tt1757127:-	tt2095987:-	tt2095988:-	tt2095990:-	tt2095991:-	tt2095992:-	tt2095993:-	tt2095994:-	tt2095995:-	tt2095996:-	tt2095999:-	tt2096000:-	
15	tt1846081:-	tt1876878:-	tt1910847:-	tt1985419:-	tt2160801:-	tt2160803:-	tt2163857:-	tt2163859:-	tt2163869:-	tt2163887:-	tt2163889:-	tt2163891:-	tt2163897:-	
16	tt2163861:-	tt2163863:-	tt2163865:-	tt2163867:-	tt2163871:-	tt2163873:-	tt2163875:-	tt2163877:-	tt2163881:-	tt2163883:-	tt2163885:-	tt2163895:-	tt2163901:-	tt2381577:-	
17	tt2219577:-	tt2252627:-	tt2298787:-	tt2311507:-	tt2352293:-	tt2352295:-	tt2352297:-	tt2352299:-	
