1	tt10065784:8.7	tt10271934:8.6	tt10271946:8.6	tt10319108:9.1	tt10384612:9.0	tt8980474:8.0	tt9318692:9.1	tt9340632:8.5	tt9363244:8.4	tt9413448:8.5	tt9534480:9.0	tt9567460:9.1	tt9567464:8.7	tt9663590:8.2	tt9663592:8.9	tt9663594:8.4	tt9679918:8.8	tt9783332:8.6	tt9873842:8.6	tt9875834:8.6	tt9875836:8.1	
2	tt10398250:9.2	tt10618878:8.9	tt10824756:8.8	tt10888574:7.8	tt10894552:9.5	tt10894568:9.4	tt11016140:8.5	tt11095708:8.5	tt11137100:8.6	tt11282162:9.1	tt11285516:9.5	tt11524454:8.6	tt11524500:9.5	tt11524514:8.8	tt11747650:8.3	tt11747688:8.8	tt11980706:8.8	tt11984920:8.7	tt11984994:8.8	tt12007284:9.2	tt12061364:9.2	
3	tt13751430:9.0	tt13751432:8.7	tt13751434:7.7	tt13834808:7.2	tt13834812:7.8	tt13951066:5.8	tt13966916:-	tt14036270:7.7	tt14036284:8.1	tt14036296:6.8	tt14036304:6.9	tt14482508:8.6	tt14545098:-	tt14880592:-	tt14900262:7.2	
