1	tt12215144:-	tt12215172:-	tt12215264:-	tt12215282:-	tt12215314:-	tt12215346:-	tt12215384:-	tt12215482:-	tt12257032:-	tt12309776:-	tt12544306:-	tt12544386:-	tt12544498:-	
2	tt12544676:-	tt12544688:-	tt12636088:-	tt12640798:-	tt12762468:-	tt12762496:-	tt12762508:-	tt12884508:-	tt12884596:-	tt12885726:-	tt12947696:-	tt13042304:-	
3	tt13042482:-	tt13109456:-	tt13109562:-	tt13153670:-	tt13241718:-	tt13339250:-	tt13339254:-	tt13379706:-	tt14075724:-	tt14075758:-	tt14075808:-	tt14075844:-	
4	tt14414726:-	tt14414736:-	tt14414794:-	tt14414858:-	tt14489462:-	tt14719804:-	tt14719824:-	tt14719832:-	tt14719842:-	tt14719864:-	
