1	tt4849376:-	tt5885810:-	tt5914968:-	tt6592078:-	tt6592082:-	tt6592084:-	tt6592086:-	tt6592088:-	tt6592090:-	tt6592092:-	tt6592094:-	tt6592096:-	tt6592098:-	tt6592102:-	tt6592106:-	tt6592110:-	tt6592114:-	tt6592122:-	tt6592126:-	
2	tt7483164:-	tt7483168:-	tt7483172:-	tt7483174:-	tt7483178:-	tt7483180:-	tt7483182:-	tt7483184:-	tt7483186:-	tt7483192:-	tt7483194:-	tt7483196:-	tt7483198:-	tt7483200:-	tt7483202:-	tt7483204:-	tt7483206:-	tt7483210:-	tt7483212:-	
