1	tt2320345:5.6	tt2320347:5.8	tt2320349:5.9	tt2320351:6.4	tt2320353:5.4	tt2366737:5.9	tt2366739:5.8	tt2384800:6.1	tt2384802:6.1	
2	tt2952626:-	tt2952642:-	tt2952662:-	tt2952688:-	tt2952690:-	tt3173378:-	tt3211132:-	tt3220614:-	tt3220616:-	
