1	tt1676570:-	tt1676571:-	tt1676572:-	tt1676573:-	tt1676574:-	tt1676575:-	tt1676576:-	tt1676577:-	tt1676578:-	tt1676579:-	tt1676580:-	tt1676581:-	tt1676582:-	
2	tt1676583:-	tt1676584:-	tt1676585:-	tt1676586:-	tt1676587:-	tt1676588:-	tt1676589:-	tt1676590:-	tt1696914:-	tt1696915:-	tt1696916:-	tt1696917:-	tt1696918:-	
3	tt1790554:-	tt1790555:-	tt1790556:-	tt1790557:-	tt1790558:-	tt1790559:-	tt1790560:-	tt1790561:-	tt1790562:-	tt1790563:-	tt1790564:-	tt1790565:-	tt1930055:-	
4	tt1930056:-	tt1930057:-	tt1930058:-	tt1930059:-	tt2095487:-	tt2095488:-	tt2095489:-	tt2095490:-	tt2095491:-	tt2095492:-	tt2095493:-	tt2095494:-	tt2095495:-	
5	tt2095496:-	tt2095497:-	tt2095498:-	tt2095499:-	tt2095500:-	tt2626152:-	tt2626154:-	tt2626156:-	tt2626158:-	tt2626160:-	tt2626162:-	tt2626164:-	tt2626166:-	
6	tt2626174:-	tt2626178:-	tt2626182:-	tt2626186:-	tt2626188:-	tt2626190:-	tt2626194:-	tt2626198:-	tt2626200:-	tt2626204:-	tt2626208:-	tt2626210:-	tt2626214:-	
7	tt2961396:-	tt2961412:-	tt2979224:-	tt3002182:-	tt3002224:-	tt3002264:-	tt3002266:-	tt3002268:-	tt3002320:-	tt3002322:-	tt3002388:-	tt3002392:-	tt3002394:-	
8	tt3325804:-	tt3325810:-	tt3325812:-	tt3325814:-	tt3325822:-	tt3326246:-	tt3326266:-	tt3326268:-	tt3326286:-	tt3326288:-	tt3326306:-	tt3326326:-	tt3326328:-	
9	tt3921716:-	tt3921718:-	tt3921720:-	tt3921722:-	tt3921724:-	tt3921726:-	tt3921728:-	tt3921730:-	tt3921732:-	tt3921734:-	tt3921736:-	tt3921740:-	tt3921746:-	
10	tt5036462:-	tt5036474:-	tt5036498:-	tt5036500:-	tt5036502:-	tt5036504:-	tt5036508:-	tt5036546:-	tt5036548:-	tt5036554:-	tt5036556:-	tt5036562:-	tt5036570:-	
