1	tt1455943:-	tt1455944:-	tt1455945:-	tt1457353:-	tt1457354:-	tt1457355:-	tt1457356:-	tt1457357:-	tt1457358:-	tt1457359:-	tt1457360:-	tt1457361:-	tt1457364:-	
2	tt1457362:-	tt1457363:-	tt1457365:-	tt1459378:-	tt1459379:-	tt1461861:-	tt1461862:-	tt1461863:-	tt1461864:-	tt1461867:-	tt1461868:-	tt1461869:-	tt1461870:-	
3	tt1461865:-	tt1461866:-	tt1493519:-	tt1493520:-	tt1499046:-	tt1586985:-	tt1586986:-	tt1586988:-	tt1586989:-	tt1586990:-	tt1586991:-	tt1586992:-	tt1586994:-	
4	tt1586984:-	tt1586987:-	tt1586993:-	tt1591599:-	tt1594146:-	tt1594147:-	tt1594148:-	tt1594149:-	tt1594150:-	tt1594152:-	tt1594153:-	tt1594155:-	tt1594156:-	
5	tt1594151:-	tt1594154:-	tt1595219:-	tt1595221:-	tt1595222:-	tt1595223:-	tt1595224:-	tt1595225:-	tt1595226:-	tt1595227:-	tt1595228:-	tt1595230:-	tt1595387:-	
6	tt1595220:-	tt1595229:-	tt1719956:-	tt1719965:-	tt1719966:-	tt1719967:-	tt1719968:-	tt1719969:-	tt1719971:-	tt1719972:-	tt1719974:-	tt1719978:-	tt1719979:-	
7	tt1719957:-	tt1719958:-	tt1719959:-	tt1719960:-	tt1719961:-	tt1719962:-	tt1719963:-	tt1719964:-	tt1719970:-	tt1719973:-	tt1719975:-	tt1719976:-	tt1719977:-	
8	tt1755757:-	tt1755758:-	tt1755759:-	tt1755760:-	tt1755761:-	tt1755762:-	tt1755763:-	tt1755764:-	tt1755765:-	tt1755766:-	tt1755767:-	tt1755768:-	tt1755769:-	tt1755770:-	
9	tt1758375:-	tt1758376:-	tt1758377:-	tt1758378:-	tt1758379:-	tt1758380:-	tt1758381:-	tt1758382:-	tt1758383:-	tt1759337:-	
10	tt1799354:-	tt1799355:-	tt1799356:-	tt1799357:-	tt1799358:-	tt1799359:-	tt1799360:-	tt1799361:-	tt1799362:-	tt1799363:-	tt1799364:-	tt1799365:-	tt1799366:-	
