4	tt10085138:8.4	tt10085142:7.6	tt10085144:7.8	tt10085146:-	tt10085150:-	tt10149812:8.6	tt10154364:-	tt10160614:-	tt10165486:-	tt10171098:-	tt10186540:-	tt10192198:-	tt10197658:-	tt10201884:-	tt10207100:-	tt10222270:-	tt10227850:-	tt10233466:-	tt10238528:-	tt10243948:-	tt10259246:-	tt10263334:-	tt10267322:-	tt10267330:-	tt10267338:-	tt10267344:-	tt10267348:-	tt10267352:-	tt10267354:-	tt10267360:-	
5	tt10721020:-	tt10721026:-	tt11281838:-	tt11281842:-	tt11281846:-	tt11281848:-	tt11281850:-	tt11281856:-	tt11281860:-	tt11281862:-	tt11281868:-	tt11281874:-	tt11283810:-	tt11283826:-	tt11283850:-	tt11283866:-	tt11420064:-	tt11426224:-	tt11431104:-	tt11436554:-	tt11517638:-	tt12074148:-	tt12074152:-	tt12074158:-	tt12074160:-	tt12074168:-	tt12074176:-	tt12074182:-	tt12074186:-	tt12074188:-	tt12074190:-	tt13070072:-	tt13070078:-	tt13070080:-	tt13070082:-	tt13070086:-	tt13177814:-	tt13185948:-	tt13197958:-	tt13204400:-	tt13227522:-	
6	tt11984528:-	tt11984542:-	tt11991052:-	tt12059692:-	tt12073984:-	tt12149932:-	tt12149936:-	tt13444338:-	tt13457946:-	tt13489994:-	tt13715692:-	tt13977518:-	tt14075352:-	
1	tt13699774:-	tt6690824:8.2	tt6690826:8.8	tt6690828:8.5	tt6690830:8.5	tt6690834:8.7	tt6712028:8.8	tt6712030:8.8	tt6712036:8.5	tt6712038:8.6	tt6712044:8.8	tt6741864:8.7	tt6741994:8.9	tt6742004:8.7	tt6742014:8.4	tt6742034:8.8	tt7747732:9.2	
2	tt7784158:8.8	tt8099116:8.4	tt8099118:8.2	tt8099120:8.6	tt8099122:8.2	tt8099126:8.3	tt8184658:8.6	tt8184662:8.6	tt8184668:8.6	tt8184674:8.8	tt8184680:8.5	tt8184682:8.8	tt8188940:8.9	tt8188946:8.5	tt8188950:8.4	
3	tt8935762:8.8	tt8935774:8.5	tt8935780:8.4	tt8935790:8.4	tt8935800:8.2	tt8935806:8.7	tt8935810:8.3	tt8935814:8.4	tt8935840:8.2	tt8935846:8.2	tt8935850:8.2	tt8935858:8.2	tt8935864:8.2	tt8935870:7.9	tt8935874:8.1	tt9015094:-	tt9023998:-	
