1	tt1611379:-	tt8862954:-	tt8862982:-	tt8894608:-	tt8894620:-	tt8894638:-	tt8894688:-	tt8894708:-	tt8894716:-	tt8894764:-	tt8898496:-	tt8898510:-	tt8898526:-	tt8898536:-	tt8898548:-	tt8898556:-	tt8898562:-	tt8898592:-	tt8926644:-	tt8926704:-	tt8926750:-	tt8926818:-	tt8926884:-	tt8926924:-	tt8926962:-	tt8927004:-	tt8928402:-	tt8928412:-	tt8928418:-	tt8928432:-	tt8928462:-	tt8928470:-	tt8928476:-	tt8928486:-	tt8928494:-	tt8928508:-	tt8928518:-	tt8928526:-	tt9009960:-	
2	tt3787840:-	tt8928560:-	tt8968570:-	tt8968586:-	tt8968606:-	tt8968622:-	tt8968638:-	tt8968652:-	tt8968674:-	tt8968686:-	tt8968704:-	tt8968712:-	tt8968732:-	tt8968754:-	tt8968770:-	tt8968786:-	tt8971166:-	tt8972388:-	tt8972404:-	tt8972544:-	tt8972564:-	tt8972576:-	tt8972592:-	tt8972612:-	tt8972626:-	tt8972652:-	tt8972706:-	tt8972804:-	tt8972896:-	tt8973000:-	tt8973052:-	tt8973186:-	tt8973356:-	tt8973434:-	tt8973512:-	tt8975866:-	tt8975900:-	tt8975938:-	tt9067014:-	
3	tt8207636:-	tt8975976:-	tt8975988:-	tt8976000:-	tt8976020:-	tt8985272:-	tt8985416:-	tt8985468:-	tt8985552:-	tt8985646:-	tt8985812:-	tt8985918:-	tt8985990:-	tt8986024:-	tt8986072:-	tt8986130:-	tt8986866:-	tt8986868:-	tt8986886:-	tt8986902:-	tt8986922:-	tt8986942:-	tt8986968:-	tt8986992:-	tt8987066:-	tt8987118:-	tt8987132:-	tt9006180:-	tt9006252:-	tt9006314:-	tt9006356:-	tt9006392:-	tt9006416:-	tt9006452:-	tt9006474:-	tt9009740:-	tt9009780:-	tt9009830:-	tt9009978:-	
