1	tt13322530:5.6	tt13322542:5.6	tt13322548:5.8	tt13322556:5.6	tt13364160:-	tt13364164:-	tt13364166:-	
2	tt14224610:-	tt14239616:-	tt14239622:-	tt14239634:-	tt14239678:-	tt14239690:-	tt14239702:-	
