1	tt1111119:7.5	tt1111120:-	tt1111121:-	tt1111122:-	tt1111436:-	tt1111964:-	tt1114281:-	tt1114282:-	tt1116187:-	tt1117685:-	tt1118096:-	tt1118097:-	tt1121995:-	tt1121996:-	tt1122903:-	tt1123450:-	tt1125933:-	tt1126664:-	tt1126665:-	tt1127359:-	tt1130096:-	tt1130097:-	tt1131002:-	tt1131759:-	tt1133625:-	tt1134675:-	tt1135099:-	tt1135623:-	tt1136965:-	tt1138492:-	tt1141351:-	tt1141352:-	tt1141353:-	tt1141759:-	tt1142447:-	tt1142448:-	tt1144582:-	tt1144956:-	tt1144957:-	tt1145535:-	tt1147791:-	tt1148313:-	tt1148314:-	tt1148789:-	tt1151003:-	tt1151490:-	tt1151930:-	
2	tt1286874:-	tt1287513:-	tt1287514:-	tt1288655:-	tt1290156:-	tt1290547:-	tt1290548:-	tt1291203:-	tt1292709:-	tt1293216:-	tt1293850:-	tt1294262:-	tt1296910:-	tt1297473:-	tt1298010:-	tt1299555:-	tt1301315:-	tt1301316:-	tt1301317:-	tt1302801:-	tt1303269:-	tt1304648:-	tt1304649:-	tt1307087:-	tt1309675:-	tt1309676:-	tt1309677:-	tt1309678:-	tt1310679:-	tt1311720:-	tt1313530:-	tt1313531:-	tt1314462:-	tt1315597:-	tt1315598:-	tt1316869:-	tt1318081:-	tt1320446:-	tt1328914:-	tt1328915:-	tt1331340:-	tt1331341:-	tt1331342:-	tt1331343:-	tt1332139:-	tt1332140:-	tt1332141:-	
3	tt1455276:-	tt1491636:-	tt1491637:-	tt1491638:-	tt1493933:-	tt1493934:-	tt1493935:-	tt1493936:-	tt1493937:-	tt1493938:-	tt1502428:-	tt1503201:-	tt1507007:-	tt1507008:-	tt1507009:-	tt1507010:-	tt1509846:-	tt1518864:-	tt1518865:-	tt1518866:-	tt1519475:-	tt1521247:-	tt1521248:-	tt1521249:-	tt1521250:-	tt1521251:-	tt1521252:-	tt1521253:-	tt1527238:-	tt1527239:-	tt1527240:-	tt1527241:-	tt1533120:-	tt1533121:-	tt1533122:-	tt1533123:-	tt1534101:-	tt1534102:-	tt1534103:-	tt1534104:-	tt1534105:-	tt1534106:-	tt1534107:-	tt1534108:-	tt1534109:-	tt1534110:-	tt1534111:-	tt1534112:-	
