10	tt11132074:-	tt11132076:-	tt11132078:-	tt11132080:-	tt11132082:-	tt11132084:-	tt11132086:-	tt11132088:-	tt11132090:-	tt11132092:-	tt11132094:-	tt11132096:-	tt11132098:-	tt11132100:-	tt11132102:-	tt11132106:-	tt11132108:-	tt11132110:-	tt11132112:-	tt11132114:-	tt11132116:-	tt11132118:-	tt11132120:-	tt11132122:-	tt11132124:-	tt11132126:-	tt11132128:-	tt11132130:-	tt11132132:-	tt11132134:-	tt11132136:-	tt11132138:-	tt11132140:-	tt11132142:-	tt11132144:-	tt11132146:-	tt11132148:-	tt11132150:-	tt11132152:-	tt11132154:-	tt11132156:-	tt11132158:-	tt11132160:-	tt11132162:-	tt11132164:-	tt11132166:-	tt11132168:-	tt11132170:-	tt11132172:-	tt11132182:-	tt11132188:-	tt11132190:-	tt11132192:-	tt11132194:-	tt11132196:-	tt11132198:-	tt11132200:-	tt11132202:-	tt11132204:-	tt11132208:-	tt11132210:-	tt11132212:-	tt11132214:-	tt11132216:-	tt9044316:-	
11	tt11136946:-	tt11137214:-	tt11137216:-	tt11137218:-	tt11137220:-	tt11137222:-	tt11137224:-	tt11137226:-	tt11137228:-	tt11137230:-	tt11137232:-	tt11137234:-	tt11137236:-	tt11137238:-	tt11137242:-	tt11137244:-	tt11137246:-	tt11137250:-	tt11137252:-	tt11137254:-	tt11137256:-	tt11137260:-	tt11137280:-	tt11137282:-	tt11137284:-	tt11137286:-	tt11137288:-	tt11137290:-	tt11137292:-	tt11137294:-	tt11137296:-	tt11137298:-	tt11137300:-	tt11137302:-	tt11137304:-	tt11137306:-	tt11137308:-	tt11137310:-	tt11137312:-	tt11137314:-	tt11137320:-	tt11137322:-	tt11137324:-	tt11137326:-	tt11137328:-	tt11138154:-	tt11138156:-	tt11138158:-	tt11138160:-	tt11138162:-	tt11138164:-	tt11138166:-	tt11138170:-	tt11138172:-	tt11138174:-	tt11138176:-	tt11138178:-	tt11138180:-	tt11138182:-	tt11138186:-	tt11138194:-	tt11138196:-	tt11138198:-	tt11138202:-	tt11138204:-	
9	tt11138300:-	tt11138368:-	tt11138370:-	tt11138372:-	tt11138374:-	tt11138376:-	tt11138378:-	tt11138382:-	tt11138384:-	tt11138386:-	tt11138390:-	tt11138392:-	tt11138394:-	tt11138396:-	tt11138398:-	tt11138400:-	tt11138402:-	tt11138404:-	tt11138406:-	tt11138410:-	tt11138412:-	tt11138414:-	tt11138416:-	tt11138418:-	tt11138424:-	tt11138426:-	tt11138428:-	tt11138430:-	tt11138432:-	tt11138434:-	tt11138436:-	tt11138438:-	tt11138440:-	tt11138442:-	tt11138444:-	tt11138446:-	tt11138448:-	tt11138450:-	tt11138452:-	tt11138454:-	tt11138456:-	tt11138458:-	tt11138460:-	tt11138462:-	tt11138464:-	tt11138466:-	tt11138468:-	tt11138470:-	tt11138472:-	tt11138474:-	tt11138476:-	tt11138478:-	tt11138480:-	tt11138482:-	tt11138484:-	tt11138486:-	tt11138490:-	tt11138492:-	tt11138494:-	tt11138496:-	tt11138498:-	tt11138500:-	tt11138502:-	tt11138504:-	tt11138508:-	
12	tt12048858:-	tt12048894:-	tt12048896:-	tt12048898:-	tt12048900:-	tt12048902:-	tt12048904:-	tt12048906:-	tt12048910:-	tt12048914:-	tt12048916:-	tt12048920:-	tt12048922:-	tt12048924:-	tt12048926:-	tt12048932:-	tt12048934:-	tt12048936:-	tt12048938:-	tt12048940:-	tt12048942:-	tt12048944:-	tt12048948:-	tt12048950:-	tt12048952:-	tt12048954:-	tt12048956:-	tt12048960:-	tt12048962:-	tt12048968:-	tt12048970:-	tt12048972:-	tt12048974:-	tt12048976:-	tt12048978:-	tt12048980:-	tt12048984:-	tt12048986:-	tt12048988:-	tt12048990:-	tt12048992:-	tt12048994:-	tt12048998:-	tt12049000:-	tt12049002:-	tt12049004:-	tt12049006:-	tt12049008:-	tt12049010:-	tt12049012:-	tt12049014:-	tt12049016:-	tt12049018:-	tt12049020:-	tt12049022:-	tt12049026:-	tt12049028:-	tt12049032:-	tt12049034:-	tt12049036:-	tt12049038:-	tt12049040:-	tt12049042:-	tt12049044:-	tt12049046:-	
13	tt14062102:-	tt14062192:-	tt14062194:-	tt14062198:-	tt14062200:-	tt14062204:-	tt14062206:-	tt14062208:-	tt14062210:-	tt14062216:-	tt14062358:-	tt14062360:-	tt14062364:-	tt14062366:-	tt14062368:-	tt14062370:-	tt14062372:-	tt14062376:-	tt14062378:-	tt14062380:-	tt14062426:-	tt14062428:-	tt14062430:-	tt14062432:-	tt14062436:-	tt14062438:-	tt14062440:-	tt14062444:-	tt14062446:-	tt14062450:-	tt14062472:-	tt14062474:-	tt14062478:-	tt14062480:-	tt14062482:-	tt14062484:-	tt14062486:-	tt14062490:-	tt14062492:-	tt14062494:-	tt14062498:-	tt14062500:-	tt14062504:-	tt14062508:-	tt14062510:-	tt14062512:-	tt14062514:-	tt14062516:-	tt14062520:-	tt14062522:-	tt14062532:-	tt14062534:-	tt14062536:-	tt14062538:-	tt14062540:-	tt14062542:-	tt14062544:-	tt14062548:-	tt14062550:-	tt14062554:-	tt14062566:-	tt14062568:-	tt14062570:-	tt14062572:-	tt14062574:-	
1	tt9044658:-	
