2	tt10168262:-	
3	tt10168278:-	
4	tt10168288:-	
5	tt10168296:-	
6	tt10168298:-	
7	tt10168304:-	
8	tt10168336:-	
9	tt10168346:-	
10	tt10168354:-	
11	tt10168366:-	
12	tt10168374:-	
17	tt12531414:-	
18	tt12531434:-	
19	tt12531448:-	
20	tt12531458:-	
22	tt12531470:-	
39	tt13973692:-	
40	tt13973694:-	
41	tt13982650:-	
13	tt13984274:-	
14	tt13984286:-	
15	tt13984292:-	
16	tt13984304:-	
21	tt13984318:-	
23	tt13984330:-	
24	tt13984342:-	
25	tt13984352:-	
29	tt13984364:-	
30	tt13984384:-	
31	tt13984486:-	
32	tt13984490:-	
33	tt13984496:-	
34	tt13984508:-	
26	tt3659914:-	
1	tt3659922:-	
27	tt3666536:-	tt3666540:-	
28	tt3676078:-	tt3676612:-	
35	tt4637018:-	
36	tt5661958:-	
37	tt6814152:-	
38	tt8490064:-	tt8490068:-	
