6	tt14075150:-	tt14075170:-	tt14075180:-	tt14075190:-	tt14075198:-	tt14075210:-	tt14075224:-	tt14075232:-	tt14075238:-	tt6607372:-	tt6638484:-	tt6696174:-	tt6696194:-	tt6727486:-	tt6837050:-	tt6837054:-	
1	tt1436210:7.6	tt1438976:7.4	tt1438977:7.5	tt1439871:7.0	
2	tt1622337:7.4	tt1622338:7.7	tt1622339:7.9	tt1622340:7.2	tt1622341:6.5	tt1622342:6.0	tt1622343:6.8	tt1622344:6.8	tt1622345:7.2	tt1622346:7.2	tt1622347:7.8	tt1622348:7.8	tt1622349:7.2	tt1622350:8.8	tt1622351:7.4	tt1622352:7.2	tt1622353:6.9	tt1622354:7.4	tt1622355:9.2	tt1622356:7.8	tt1622357:7.4	tt1622358:7.1	tt1622359:7.0	tt1622360:7.2	tt1622361:7.0	tt1622362:7.4	tt1622363:7.5	tt1622364:7.6	tt1622365:7.6	tt1622366:7.2	tt1622367:7.4	tt1622915:6.4	tt1622916:6.5	tt1622917:5.3	
3	tt1622368:7.4	tt1622369:8.0	tt1622370:8.2	tt1622371:7.8	tt1622372:7.2	tt1622373:7.5	tt1622374:7.6	tt1622375:7.5	tt1622376:7.7	tt1622377:7.3	tt1622378:7.2	tt1622379:7.1	tt1622380:7.8	tt1622381:7.4	tt1622382:7.9	tt1622383:7.6	tt1622384:6.6	tt1622385:7.8	tt1622386:8.4	tt1622387:7.7	tt1625793:8.1	tt1625794:7.3	tt1625795:7.9	tt1640068:7.4	tt1640069:8.9	tt1641128:6.3	tt1647944:8.3	tt1647945:8.0	tt1656448:7.7	tt1660002:7.7	tt1663770:7.7	
4	tt1721348:7.8	tt1724016:7.5	tt1728549:7.5	tt1730601:7.6	tt1735718:6.3	tt1735719:7.9	tt1735720:8.2	tt1735721:7.6	tt1735722:7.4	tt1735723:6.9	tt1757378:6.9	tt1757379:7.2	tt1757380:7.9	tt1757381:8.0	tt1757382:7.5	tt1757383:7.8	tt1757384:7.6	tt1757385:6.8	tt1757386:7.3	tt1757387:7.3	tt1846268:7.3	tt1846269:7.0	tt1846270:7.3	tt1846271:6.8	tt1846272:6.8	tt1882880:7.2	tt1882881:6.5	tt1882882:6.8	tt1882883:7.8	tt1931083:7.5	tt1972229:8.1	tt1972230:6.3	tt1972231:7.2	
5	tt2059014:7.3	tt2071153:7.8	tt2071154:7.2	tt2071155:7.2	tt2071156:6.7	tt2071157:7.3	tt2071158:6.7	tt2071159:7.3	tt2071160:7.3	tt2071161:7.2	tt2113442:7.0	tt2113443:6.5	tt2113444:7.0	tt2113445:7.0	tt2236012:7.8	tt2236022:-	tt2236024:-	tt2236026:-	tt2236028:6.6	tt2236030:-	tt2236032:-	tt2236034:-	tt2236036:-	tt2236038:-	tt2236040:7.6	tt2236042:7.8	tt2236044:7.8	tt2236046:7.2	tt2236048:6.8	tt2236050:7.6	tt2236052:7.0	
