1	tt10939134:-	tt10939136:-	tt10939138:-	tt10939140:-	tt10939142:-	tt10939144:-	tt10939146:-	tt10939150:-	tt10939152:-	tt10939154:-	tt10939158:-	tt10939160:-	
2	tt10939166:-	tt10939168:-	tt10939170:-	tt10939172:-	tt10939174:-	tt10939176:-	tt10939180:-	tt10939182:-	tt10939186:-	tt10939190:-	tt10939192:-	tt10939194:-	tt10939198:-	
3	tt10939342:-	tt10939344:-	tt10939348:-	tt10939350:-	tt10939352:-	tt10939358:-	tt10939362:-	tt10939368:-	tt10939370:-	tt10939372:-	tt10939374:-	tt10939376:-	tt10939378:-	
