5	tt0713108:-	tt1163010:-	tt3789496:-	tt3789500:-	tt3789502:-	tt3789504:-	tt3789506:-	tt3789508:-	tt3789516:-	tt3789520:-	tt3789522:-	tt3789528:-	tt3789530:-	tt3789534:-	tt3789540:-	
1	tt0960628:-	tt1275416:-	tt2353221:-	tt3789274:-	tt3789282:-	tt3789286:-	tt3789290:-	tt3789296:-	tt3789314:-	tt3789316:-	tt3789318:-	tt3789320:-	tt3789322:-	tt3789328:-	tt3789332:-	
3	tt1565682:-	tt3789416:-	tt3789418:-	tt3789422:-	tt3789424:-	tt3789426:-	tt3789428:-	tt3789430:-	tt3789432:-	tt3789436:-	tt3789440:-	tt3789442:-	tt3789444:-	tt3789446:-	tt3789450:-	
\N	tt1570880:-	
2	tt1571909:-	tt1963927:-	tt3789342:-	tt3789360:-	tt3789362:-	tt3789366:-	tt3789374:-	tt3789380:-	tt3789388:-	tt3789390:-	tt3789392:-	tt3789396:-	tt3789398:-	tt3789400:-	tt3789404:-	tt3789406:-	tt3789408:-	tt3789410:-	
9	tt1612972:-	tt2228112:-	tt3789648:-	tt3789652:-	tt3789654:-	tt3789658:-	tt3789660:-	tt3789662:-	tt3789666:-	tt3789668:-	tt3789670:-	tt3789672:-	tt3789674:-	tt3789678:-	tt3789682:-	
7	tt1614242:-	tt3789582:-	tt3789584:-	tt3789586:-	tt3789588:-	tt3789590:-	tt3789592:-	tt3789594:-	tt3789596:-	tt3789598:-	tt3789604:-	tt3789606:-	tt3789608:-	tt3789610:-	tt3789612:-	
4	tt3445128:-	tt3789454:-	tt3789456:-	tt3789458:-	tt3789460:-	tt3789462:-	tt3789464:-	tt3789466:-	tt3789470:-	tt3789472:-	tt3789474:-	tt3789476:-	tt3789478:-	tt3789482:-	tt3789488:-	
6	tt3789542:-	tt3789544:-	tt3789546:-	tt3789548:-	tt3789560:-	tt3789562:-	tt3789564:-	tt3789566:-	tt3789568:-	tt3789570:-	tt3789572:-	tt3789574:-	tt3789578:-	tt3789580:-	
8	tt3789614:-	tt3789616:-	tt3789618:-	tt3789620:-	tt3789622:-	tt3789624:-	tt3789628:-	tt3789630:-	tt3789632:-	tt3789634:-	tt3789636:-	tt3789638:-	tt3789640:-	tt3789642:-	tt3789644:-	
