5	tt11473436:-	tt13852152:-	tt13852156:-	tt13852160:-	tt13852162:-	tt13852164:-	tt13852172:-	tt13852180:-	tt13852184:-	tt13852188:-	tt13852196:-	tt13852208:-	tt13852220:-	tt13852226:-	tt13852230:-	tt13852234:-	tt13852332:-	tt13852336:-	tt13852342:-	tt13852344:-	tt13852348:-	tt13852350:-	tt14046522:-	tt14046632:-	tt14046652:-	tt14046680:-	tt14047022:-	tt14047752:-	tt14047774:-	tt14047844:-	tt14047860:-	tt14047872:-	tt14047874:-	tt14047888:-	tt14047942:-	
6	tt13684040:-	tt13781472:-	tt13786480:-	tt13786486:-	tt13786490:-	tt13786546:-	tt13786556:-	tt13786564:-	tt13786568:-	tt13786570:-	tt13851002:-	tt13852112:-	tt13852114:-	tt13852116:-	tt13852118:-	tt13852128:-	tt13852136:-	tt13852140:-	tt13852142:-	tt13852146:-	tt14035566:-	tt14036880:-	tt14036958:-	tt14037042:-	tt14037112:-	tt14037256:-	tt14037402:-	tt14037484:-	tt14037508:-	tt14043736:-	tt14048006:-	tt14066838:-	tt14073902:-	tt14111952:-	tt14111958:-	
4	tt13852374:-	tt13852380:-	tt13852390:-	tt14043754:-	tt14043758:-	tt14043762:-	tt14043764:-	tt14043770:-	tt14043774:-	tt14043776:-	tt14043780:-	tt14043786:-	tt14043790:-	tt14043794:-	tt14043798:-	tt14043800:-	tt14043804:-	tt14043808:-	tt14043810:-	tt14043814:-	tt9767086:-	tt9769836:-	tt9769840:-	tt9769846:-	tt9769854:-	tt9880672:-	tt9880686:-	tt9880696:-	tt9880714:-	tt9880730:-	tt9880736:-	tt9880744:-	tt9880756:-	tt9880770:-	tt9880782:-	
1	tt9094260:-	tt9094262:-	tt9094264:-	tt9094266:-	tt9094268:-	tt9094270:-	tt9094272:-	tt9094274:-	tt9094276:-	tt9094278:-	tt9094280:-	tt9094284:-	tt9094286:-	tt9094288:-	tt9094290:-	tt9094292:-	tt9094294:-	tt9094296:-	tt9094298:-	tt9094300:-	tt9094302:-	tt9094304:-	tt9094306:-	tt9094308:-	tt9094310:-	
2	tt9094312:-	tt9094314:-	tt9094316:-	tt9094318:-	tt9094320:-	tt9094322:-	tt9094324:-	tt9094326:-	tt9094328:-	tt9094330:-	tt9094332:-	tt9094334:-	tt9094336:-	tt9094338:-	tt9094340:-	tt9094342:-	tt9094344:-	tt9094346:-	tt9094348:-	tt9094350:-	tt9094352:-	tt9094354:-	tt9094356:-	tt9094358:-	tt9094360:-	
3	tt9094362:-	tt9094364:-	tt9094366:-	tt9094368:-	tt9094370:-	tt9094372:-	tt9094374:-	tt9094376:-	tt9094378:-	tt9094380:-	tt9094382:-	tt9094384:-	tt9094386:-	tt9094388:-	tt9094390:-	tt9094392:-	tt9094396:-	tt9094398:-	tt9094400:-	tt9094402:-	tt9094404:-	tt9094406:-	tt9094408:-	tt9094410:-	tt9094412:-	tt9094414:-	tt9094416:-	tt9094418:-	tt9094420:-	tt9094422:-	tt9094424:-	tt9094426:-	tt9094428:-	tt9094430:-	tt9094432:-	
