1	tt10417436:-	tt10517832:-	
2	tt11091678:-	tt11210444:-	
3	tt12296132:-	tt12326274:6.3	tt12406066:-	tt13098822:-	tt13155012:-	
4	tt14367700:-	tt14763512:-	
