2	tt3297746:-	tt3320374:-	tt3320442:-	tt3320876:-	tt3341996:-	tt3342418:-	tt3343780:-	tt3346674:-	tt3355372:-	tt3355430:-	tt3355908:-	tt3374696:-	tt3382796:-	tt3430910:-	tt3430932:4.0	tt3432358:-	tt7794060:-	
3	tt3524166:-	tt3524242:-	tt3524266:-	tt3524288:-	tt3524308:-	tt3524318:4.2	tt3524326:3.7	tt3524348:-	tt3619136:-	tt3619194:-	tt3620810:-	tt3656592:-	tt3662854:-	tt3665710:-	tt3665724:-	tt3693656:3.0	tt3726010:-	tt3766630:-	tt3766708:-	tt3772518:-	tt3772524:-	tt3772540:-	tt3772554:-	tt3772558:-	tt3772566:-	tt3822172:-	tt3822202:-	tt3822222:-	tt3822226:-	tt3822230:-	tt3822236:-	tt3822238:-	tt3924268:-	tt3924272:2.2	tt3924288:-	tt3924412:-	tt4056702:-	tt4056710:-	tt4056726:-	tt4107742:-	tt4108838:-	tt4128424:-	tt4128436:-	tt4194980:-	tt4195026:2.4	tt4195036:-	tt4202486:-	tt4262098:-	tt4262102:-	tt4262104:-	tt4262110:-	tt4262116:-	tt4262126:-	tt4262128:-	tt4262138:-	tt4262146:-	tt4262168:-	tt4262170:-	tt4262180:-	tt4262190:-	tt4262206:-	tt4401722:-	
\N	tt3556208:-	tt4195986:-	tt4968604:-	tt5314198:-	
1	tt3666584:-	tt4818384:-	tt4839632:-	tt4840632:-	
4	tt4401738:-	tt4401760:1.7	tt4401764:-	tt4401780:-	tt4401784:-	tt4401792:-	tt4435216:-	tt4457502:2.4	tt4457560:-	tt4457604:-	tt4472830:-	tt4475380:-	tt4487912:-	tt4538410:3.2	tt4619456:-	tt4619536:-	tt4619586:-	tt4619636:-	tt4633914:-	tt4690704:-	tt4690740:-	tt4760212:-	tt4760262:-	tt4760274:-	tt4760296:-	tt4760316:-	tt4779576:-	tt4779592:-	tt4851084:-	
