2	tt0720872:8.9	tt0720876:8.8	tt0720877:8.8	tt0720882:8.9	tt0720901:8.6	tt0720904:8.4	tt0720905:8.6	tt0720911:8.3	tt0720919:7.6	tt0720921:8.7	tt0720928:8.0	tt0720932:7.6	tt0720934:8.0	tt0720942:7.8	tt0720958:8.9	tt0720961:7.9	tt0720980:8.6	tt0720984:8.1	tt0720987:8.4	tt0720994:8.5	tt0720996:8.7	tt0720998:8.4	
4	tt0720873:8.3	tt0720891:8.7	tt0720893:8.2	tt0720895:8.2	tt0720896:8.8	tt0720897:8.9	tt0720898:8.4	tt0720899:9.0	tt0720903:8.1	tt0720909:8.3	tt0720924:8.4	tt0720930:8.4	tt0720935:8.0	tt0720936:8.2	tt0720939:8.2	tt0720940:8.7	tt0720962:8.8	tt0720967:8.9	tt0720975:8.3	tt0720982:8.8	tt0720991:8.7	tt0823121:9.2	
1	tt0720874:7.1	tt0720878:8.1	tt0720885:8.6	tt0720886:8.4	tt0720900:8.7	tt0720917:8.0	tt0720920:7.9	tt0720923:8.4	tt0720929:8.2	tt0720931:8.4	tt0720943:8.0	tt0720944:8.2	tt0720948:8.2	tt0720951:7.6	tt0720952:8.0	tt0720954:8.6	tt0720959:8.7	tt0720969:8.5	tt0720970:8.3	tt0720990:8.6	tt0721000:8.8	tt0721001:9.1	
5	tt0720875:9.4	tt0720879:8.3	tt0720887:8.5	tt0720889:8.7	tt0720907:8.4	tt0720908:8.3	tt0720912:8.1	tt0720913:7.0	tt0720918:8.5	tt0720925:7.7	tt0720926:8.7	tt0720941:8.5	tt0720945:8.7	tt0720947:8.5	tt0720949:8.7	tt0720955:6.8	tt0720956:8.4	tt0720966:8.2	tt0720968:8.3	tt0720973:6.5	tt0720985:8.7	tt0720986:8.3	
3	tt0720880:8.6	tt0720881:7.9	tt0720883:8.8	tt0720888:8.6	tt0720892:8.7	tt0720894:9.2	tt0720906:8.2	tt0720916:8.4	tt0720953:8.4	tt0720963:9.1	tt0720964:8.7	tt0720971:8.9	tt0720972:8.6	tt0720976:8.4	tt0720979:8.7	tt0720983:8.7	tt0720988:8.1	tt0720989:8.4	tt0720993:8.6	tt0720995:8.6	tt0720997:8.1	tt0876069:8.6	
6	tt0720884:8.6	tt0720890:8.2	tt0720902:8.9	tt0720910:8.6	tt0720914:9.6	tt0720915:8.6	tt0720922:8.4	tt0720927:8.6	tt0720933:8.5	tt0720937:8.6	tt0720938:8.4	tt0720946:9.0	tt0720950:8.1	tt0720957:8.5	tt0720960:8.9	tt0720965:8.0	tt0720974:8.1	tt0720977:8.8	tt0720978:8.5	tt0720981:8.3	tt0720992:8.5	tt0720999:8.4	
