1	tt7437484:-	tt7437488:7.3	tt7437528:-	tt7437536:-	tt7437558:-	tt7437560:-	tt7437566:-	tt7571396:-	tt7571400:-	tt7571408:-	
2	tt7571398:-	tt7678560:-	tt7678564:-	tt7678572:-	tt7678574:-	tt7678578:-	tt8736244:-	tt8736246:-	tt8736248:-	tt8736250:-	
\N	tt8736256:-	tt8736258:-	tt8736260:-	tt8736266:-	tt8736268:-	
