3	tt10670238:9.2	tt10718370:-	tt10718372:-	tt10718374:-	tt10718376:-	tt10718380:-	tt10718382:-	tt10718384:-	tt10718386:-	tt10718388:-	tt10721244:-	tt10721246:-	tt10721248:-	tt10721250:-	tt10721252:-	tt10721254:-	tt10721256:-	tt10721258:-	tt10721260:-	tt10721262:-	tt10990828:-	tt10990830:-	tt10990836:-	tt10990838:-	tt10990840:-	tt10990844:-	tt10990846:-	tt10990848:-	tt10990850:-	tt10990852:-	tt11628426:-	tt11628428:-	tt11628430:-	tt11628432:-	tt11735126:-	tt11735132:-	tt11735140:-	tt11735146:-	tt11735154:-	tt11735164:-	tt11735184:-	tt11735190:-	tt11735202:-	tt11735210:-	tt11735214:-	tt11735222:-	tt11735246:-	tt11735266:-	tt11735292:-	tt12144776:-	tt12144780:-	tt12144788:-	tt12144790:-	tt12144792:-	tt12144800:-	tt12144814:-	tt12144818:-	tt12144824:-	tt12144826:-	tt12144830:-	
2	tt10717970:-	tt10717972:-	tt10717974:-	tt10717976:-	tt10717978:-	tt10717980:-	tt10717982:-	tt10717984:-	tt10717986:-	tt10717988:-	tt10717998:-	tt10718000:-	tt10718002:-	tt10718004:-	tt10718006:-	tt10718008:-	tt10718010:-	tt10718012:-	tt10718014:-	tt10718016:-	tt10718022:-	tt10718024:-	tt10718026:-	tt10718030:-	tt10718034:-	tt10718036:-	tt10718038:-	tt10718040:-	tt10718042:-	tt10718044:-	tt10718056:-	tt10718058:-	tt10718060:-	tt10718062:-	tt10718064:-	tt10718066:-	tt10718068:-	tt10718070:-	tt10718072:-	tt10718074:-	tt9049500:9.5	tt9049502:-	tt9049504:-	tt9049506:-	tt9049508:9.6	tt9049510:-	tt9049512:-	tt9049514:-	tt9049516:-	tt9049518:-	tt9049788:-	tt9049790:-	tt9049792:-	tt9049794:-	tt9049796:-	tt9049798:-	tt9049800:-	tt9049802:-	tt9049804:-	tt9049806:-	tt9049846:-	tt9049848:-	tt9049850:-	tt9049852:-	tt9049854:-	tt9049856:-	tt9049858:-	tt9049860:-	tt9049862:-	tt9049864:-	tt9049884:-	tt9049888:-	tt9049890:-	tt9049892:-	tt9049896:-	tt9049898:-	tt9049900:-	tt9049902:-	tt9049904:-	tt9049906:-	
1	tt6987262:9.7	tt6987284:-	tt6987292:-	tt6987294:-	tt6987296:10.0	tt6987302:-	tt6987304:-	tt6987306:8.7	tt6987308:-	tt6987310:-	tt6987312:-	tt6987314:-	tt6987324:-	tt6987326:-	tt6987328:-	tt6987336:-	tt6987338:-	tt6987340:-	tt6987344:-	tt7157542:-	tt7157544:-	tt7157548:-	tt7157550:-	tt7157552:-	tt7157554:-	tt7157556:-	tt7157558:-	tt7157560:-	tt7157564:-	tt7157570:-	tt7157576:-	tt7157578:-	tt7157580:-	tt7157582:-	tt7157584:-	tt7157588:-	tt7157590:-	tt7157592:-	tt7157594:-	tt7157598:-	tt8577634:-	tt8577636:-	tt8577638:-	tt8577640:-	tt8577642:-	tt8577650:-	tt8577652:-	tt8577654:-	tt8577656:-	tt8577658:-	tt8577668:-	tt8577670:-	tt8577672:-	tt8577674:-	tt8577676:-	tt8577690:-	tt8577692:-	tt8577694:-	tt8577698:-	tt8577700:-	tt8577712:-	tt8577714:-	tt8577716:-	tt8577718:-	tt8577720:-	tt8577740:-	tt8577742:-	tt8577744:-	tt8577746:-	tt8577748:-	tt8577764:-	tt8577766:-	tt8577768:-	tt8577770:-	tt8577772:-	tt8577798:-	tt8577800:-	tt8577802:-	tt8577804:-	tt8577806:-	
