1	tt2163054:4.5	tt2163056:6.5	tt2163058:5.3	tt2163110:6.6	tt2177918:6.3	tt2215988:7.0	tt2215994:5.9	tt2252920:5.9	
2	tt2470212:6.3	tt2484960:6.9	tt2494436:6.8	tt2507408:6.8	tt2521562:6.3	tt2550630:6.4	tt2561660:5.8	tt2579584:6.2	tt2586458:5.5	tt2611930:6.0	tt2626790:6.5	tt2654608:7.2	tt2658382:5.6	
3	tt2855006:6.4	tt2888862:5.6	tt2894360:6.2	tt2911290:6.7	tt2921090:6.5	tt2939834:6.4	tt2953168:6.7	tt2967424:6.4	tt2978622:6.6	tt2994370:7.8	tt3010530:4.6	tt3018510:5.9	tt3033764:5.2	
4	tt3063274:6.0	tt3093660:6.7	tt3106292:6.6	tt3113194:6.2	tt3136048:5.7	tt3147068:6.1	tt3166330:5.8	tt3181670:5.4	tt3197292:5.9	tt3214370:5.6	tt3228120:5.5	tt3250252:5.9	tt3266626:-	
5	tt3445836:5.1	tt3456134:6.4	tt3475258:6.1	tt3497028:5.8	tt3511444:5.9	tt3521886:6.3	tt3534658:5.9	tt3560116:4.7	tt3575026:6.2	tt3585414:6.6	tt3601528:6.2	tt3621556:5.9	tt3638190:5.5	
6	tt3647828:6.1	tt3647840:5.7	tt3647850:5.9	tt3647854:6.2	tt3682830:5.7	tt3682832:6.4	tt3682834:5.7	tt3682838:5.6	tt3682840:5.8	tt3682842:5.8	tt3682844:6.0	tt3682846:6.3	tt3713516:5.9	
7	tt3839896:5.4	tt3901900:5.9	tt3955750:6.0	tt3955752:5.9	tt3973698:5.6	tt3991310:5.9	tt4010126:5.3	tt4028338:6.2	tt4047128:6.1	tt4063334:5.8	tt4080018:5.8	tt4094624:5.3	tt4094628:6.0	
8	tt4116350:4.8	tt4116352:6.0	tt4133204:5.6	tt4133206:5.8	tt4133210:5.1	tt4178416:5.7	tt4189472:5.8	tt4206972:5.4	tt4225630:5.7	tt4245388:5.3	tt4265542:5.3	tt4284128:5.5	tt4315066:5.7	
9	tt4335700:6.3	tt4425548:6.2	tt4445618:6.6	tt4462698:6.1	tt4481940:6.2	tt4501488:5.3	tt4519344:5.9	tt4535542:6.2	tt4545818:5.9	tt4553418:6.3	tt4573102:5.9	tt4591298:5.6	tt4627528:5.8	
10	tt4649180:6.6	tt4730598:5.9	tt4733858:6.0	tt4738668:4.9	tt4781814:6.1	tt4824568:6.1	tt4841880:6.0	tt4859044:7.8	tt4878962:6.2	tt4900420:5.4	tt4919720:-	tt5093670:5.2	tt5114082:6.5	
\N	tt4698482:-	tt4715958:-	tt5136886:-	tt5613966:-	tt5613968:-	tt5670926:-	
11	tt5159300:5.7	tt5177582:5.9	tt5195728:6.2	tt5211562:5.8	tt5228894:6.4	tt5244744:6.2	tt5305244:5.6	tt5323068:5.0	tt5340644:5.7	tt5358240:6.4	tt5377354:5.1	tt5594890:4.6	tt8429050:-	
12	tt6426784:-	
