1	tt5849992:-	tt5849994:-	tt5849996:-	tt5849998:-	tt5850000:-	tt5858734:-	tt5858736:-	tt5858738:-	tt5858740:-	tt5858742:-	tt5881578:-	tt5881580:-	tt5881582:-	tt5881584:-	tt5881586:-	tt5906294:-	tt5906296:-	tt5906298:-	tt5906300:-	tt5906302:-	tt5924036:-	tt5924038:-	tt5924040:-	tt5924042:-	tt5924044:-	tt5928584:-	tt5928586:-	tt5928588:-	tt5928592:-	tt5928594:-	tt5952494:-	tt5952496:-	tt5952498:-	tt5952500:-	tt5952504:-	tt5978358:-	tt5978360:-	tt5978362:-	tt5978364:-	tt5978366:-	tt6002398:-	tt6028526:-	tt6050234:-	tt6069016:-	tt6087884:-	tt6130270:-	tt6135338:-	tt6151654:-	tt6176484:-	tt6215248:-	tt6217136:-	tt6237898:-	tt6258080:-	tt6284092:-	tt6293050:-	tt6317772:-	tt6318614:-	tt6342876:-	tt6343694:-	tt6356946:-	tt6357972:-	tt6375758:-	tt6379030:-	tt6410612:-	tt6410622:-	tt6471948:-	tt6471950:-	tt6471952:-	tt6471954:-	tt6527230:-	tt6527232:-	tt6527234:-	tt6527236:-	tt6527238:-	tt6527240:-	
2	tt6536636:-	tt6536638:-	tt6633050:-	tt6633054:-	tt6721096:-	tt6723532:-	tt6723534:-	tt6723536:-	tt6723538:-	tt6723540:-	tt6723542:-	tt6723544:-	tt6752838:-	tt6752842:-	tt6784038:-	tt6784046:-	tt6794644:-	tt6794646:-	tt6794648:-	tt6794650:-	tt6794652:-	tt6794654:-	tt6794656:-	tt6794658:-	tt6794660:-	tt6794662:-	tt6794664:-	tt6794666:-	tt6794668:-	tt6794670:-	tt6794672:-	tt6794674:-	tt7085096:-	tt7085100:-	tt7085106:-	tt7085108:-	tt7085110:-	tt7085126:-	tt7094908:-	tt7094914:-	tt7131840:-	tt7131842:-	tt7154782:-	tt7154786:-	tt7189314:-	tt7189330:-	tt7238010:-	tt7238014:-	tt7436552:-	tt7436554:-	tt7458722:-	tt7458742:-	tt7458754:-	tt7473864:-	tt7473870:-	tt7473874:-	tt7485474:-	tt7485494:-	tt7490288:-	tt7490306:-	tt7556966:-	tt7557028:-	tt7557036:-	tt7557040:-	tt7557078:-	tt7562928:-	tt7562940:-	tt7562968:-	tt7562978:-	tt7562988:-	tt7563000:-	tt7563008:-	tt7624738:-	tt7624740:-	tt7624742:-	
3	tt7624744:-	tt7624746:-	tt7798376:-	tt7798396:-	tt7826306:-	tt7826406:-	tt7858892:-	tt7869048:-	tt7893442:-	tt7893498:-	tt7925552:-	tt7925628:-	tt7956736:-	tt7956850:-	tt7986432:-	tt7990928:-	tt8017378:-	tt8017822:-	tt8053108:-	tt8053264:-	tt8081874:-	tt8081906:-	tt8112226:-	tt8112252:-	tt8147566:-	tt8147668:-	tt8182334:-	tt8182990:-	tt8212854:-	tt8212900:-	tt8243342:-	tt8243764:-	tt8274426:-	tt8274476:-	tt8307518:-	tt8307676:-	tt8337636:-	tt8337688:-	tt8370188:-	tt8370232:-	tt8406266:-	tt8406274:-	tt8432056:-	tt8432074:-	tt8463708:-	tt8463734:-	tt8495276:-	tt8495482:-	tt8528126:-	tt8528136:-	tt8561282:-	tt8561298:-	tt8595682:-	tt8595768:-	tt8634362:-	tt8634386:-	tt8665706:-	tt8665740:-	tt8698324:-	tt8698426:-	tt8723714:-	tt8723734:-	tt8767810:-	tt8767952:-	tt8790442:-	tt8790466:-	tt8828132:-	tt8828524:-	tt8858468:-	tt8858704:-	tt8890758:-	tt8891554:-	tt8924864:-	tt8924894:-	tt8924960:-	
