1	tt4755626:8.1	tt4755628:8.3	tt4755634:8.1	tt4755636:7.9	tt4755638:8.4	tt4755640:8.2	tt4755644:8.3	tt4755650:8.3	tt4755652:8.2	tt4755654:8.6	tt4755658:8.6	tt4755674:8.2	
2	tt4755678:8.8	tt4755680:8.4	tt4755684:8.5	tt4755686:8.4	tt4755690:8.6	tt4755692:8.7	tt4755700:8.7	tt4755702:8.9	tt4755704:8.6	tt4755706:8.6	tt4755708:8.6	tt4755710:8.7	
3	tt5273022:9.3	
