1	tt1532096:8.6	tt1532097:8.3	tt1535763:8.3	tt1541099:8.2	tt1545205:8.5	tt1549324:7.8	tt1556359:8.5	tt1562693:8.7	tt1562694:8.9	tt1562695:8.3	tt1562696:8.6	
2	tt1824493:8.6	tt1962897:8.4	tt1962898:-	tt1962899:-	tt1962900:7.8	tt1962901:8.0	tt1962902:7.4	tt1962903:7.8	tt1962904:8.2	tt1962905:8.2	tt2037332:9.0	
