1	tt1234394:5.7	tt1234395:6.0	tt1234396:6.7	tt1234397:7.5	tt1234398:7.8	tt1234399:6.7	tt1234400:5.7	tt1234401:7.3	tt1234402:-	tt1234403:-	tt1234404:6.9	tt1234405:-	tt1234406:6.4	tt1234407:6.7	tt1234900:5.3	
2	tt1321789:-	tt1335879:-	tt1338956:-	tt1340003:-	tt1358099:7.0	tt1358100:5.4	tt1363448:-	tt1363449:-	tt1368408:-	tt1368409:-	tt1372648:-	tt1379154:-	tt1383590:-	tt1383591:-	tt1384336:-	
\N	tt1411531:-	
3	tt1833609:7.0	tt1886354:6.0	tt1888458:-	tt1888459:-	tt1888460:-	tt1888461:-	tt1888462:6.0	tt1888463:-	tt1891663:7.1	tt1891664:6.7	tt1891665:6.4	tt1896578:-	tt1900750:-	tt1904651:6.0	tt1904653:7.0	
