1	tt11338400:-	tt11338424:-	tt11338428:-	tt11338434:-	tt11338440:-	tt11342300:-	tt11342328:-	tt11342362:-	tt11342386:-	tt11342432:-	
2	tt12037118:-	tt12038488:-	tt12038494:-	tt12038498:-	tt12038522:-	tt12042154:-	tt12042182:-	tt12066014:-	tt12066022:-	tt12066040:-	tt12066074:-	tt12066112:-	tt12066120:-	
\N	tt12041868:-	tt12042080:-	tt12042118:-	tt12042138:-	tt12446816:-	tt12500632:-	tt12573752:-	
3	tt12409280:-	tt12409296:-	tt12409342:-	tt12409392:-	tt12409450:-	tt12411560:-	tt12411594:-	tt12411638:-	tt12411664:-	tt12429940:-	tt12430060:-	tt12430136:-	tt12436246:-	tt12436420:-	tt12436538:-	tt12436844:-	tt12437134:-	tt12437350:-	tt12437486:-	tt12437604:-	
4	tt12441074:-	tt12441078:-	tt12446684:-	tt12446692:-	tt12446704:-	tt12446720:-	tt12446754:-	tt12446772:-	tt12446790:-	tt12450398:-	tt12450484:-	tt12450558:-	tt12450570:-	tt12450926:-	tt12451004:-	
5	tt12462712:-	tt12463574:-	tt12463586:-	tt12463630:-	tt12463656:-	tt12463666:-	tt12463702:-	tt12463762:-	tt12463776:-	tt12463802:-	tt12463830:-	tt12463868:-	tt12463908:-	tt12463916:-	tt12467316:-	
6	tt13577318:-	tt13631968:-	tt13632070:-	
7	tt14197138:-	tt14197512:-	tt14197606:-	tt14197728:-	tt14217938:-	tt14330538:-	tt14330598:-	tt14358116:-	tt14433356:-	tt14454388:-	tt14546440:-	tt14688082:-	tt14688138:-	tt14705566:-	tt14727180:-	
