6	tt0706977:7.5	tt0706982:6.4	tt0706984:7.4	tt0706986:6.9	tt0706991:6.9	tt0706994:6.8	tt0707006:6.7	tt0707014:6.9	tt0707017:7.3	tt0707037:6.3	tt0707039:6.4	tt0707051:6.8	tt0707060:7.2	tt0707064:7.3	tt0707065:6.8	tt0707067:6.9	tt0707076:6.6	tt0707077:7.3	tt0707107:6.9	tt0707116:7.3	tt0707118:6.5	tt0707119:6.8	
2	tt0706978:7.6	tt0707002:7.8	tt0707010:7.7	tt0707015:7.5	tt0707016:7.3	tt0707019:7.7	tt0707030:7.6	tt0707045:7.5	tt0707049:7.7	tt0707052:7.4	tt0707053:7.6	tt0707056:7.9	tt0707059:7.8	tt0707066:7.1	tt0707084:7.5	tt0707090:7.5	tt0707093:7.2	tt0707098:7.9	tt0707099:6.7	tt0707102:7.4	tt0707106:7.6	tt0707110:7.6	tt0707117:7.5	tt1082773:7.9	
5	tt0706979:6.6	tt0706980:7.2	tt0706989:6.5	tt0706997:6.8	tt0706998:6.3	tt0707000:6.8	tt0707025:7.0	tt0707026:6.2	tt0707029:6.6	tt0707040:6.7	tt0707044:6.3	tt0707061:6.8	tt0707063:7.0	tt0707068:6.6	tt0707078:6.8	tt0707079:6.4	tt0707088:6.2	tt0707100:6.5	tt0707104:6.9	tt0707112:6.9	tt0707113:6.6	tt0707120:6.4	tt0761302:6.6	
1	tt0706981:7.4	tt0706992:7.5	tt0706999:7.5	tt0707001:7.7	tt0707007:7.5	tt0707009:8.3	tt0707012:7.9	tt0707018:7.8	tt0707024:7.2	tt0707027:7.6	tt0707034:7.9	tt0707041:7.3	tt0707042:8.1	tt0707054:7.5	tt0707057:7.4	tt0707069:7.8	tt0707070:7.6	tt0707071:7.6	tt0707075:7.5	tt0707081:7.9	tt0707086:7.4	tt0707087:7.8	tt0707095:7.3	tt0707103:7.8	
4	tt0706983:7.7	tt0706985:7.9	tt0706987:7.5	tt0706988:7.2	tt0706993:7.4	tt0707004:7.6	tt0707005:7.4	tt0707013:7.7	tt0707022:8.3	tt0707023:9.0	tt0707028:8.0	tt0707033:7.3	tt0707043:7.4	tt0707047:7.7	tt0707048:7.4	tt0707062:7.2	tt0707072:7.3	tt0707080:7.5	tt0707083:7.2	tt0707085:7.6	tt0707092:7.1	tt0707094:7.4	tt0707101:7.5	tt0707105:7.6	tt0707109:7.3	tt0707114:7.5	
3	tt0706995:7.3	tt0706996:8.7	tt0707003:7.5	tt0707008:7.6	tt0707011:8.1	tt0707020:7.7	tt0707021:7.6	tt0707031:8.0	tt0707032:7.5	tt0707035:7.5	tt0707036:7.7	tt0707038:8.0	tt0707046:7.4	tt0707050:7.8	tt0707055:7.5	tt0707058:7.7	tt0707073:7.8	tt0707074:6.7	tt0707082:7.7	tt0707089:7.6	tt0707091:7.5	tt0707096:7.6	tt0707097:7.5	tt0707108:7.8	tt0707111:7.3	tt0707115:7.3	
