13	tt0581730:8.9	tt0581731:-	tt2061128:-	tt5889542:-	tt5889548:-	tt5889560:-	tt5889568:-	tt5889570:-	tt5889572:-	tt5889578:-	
14	tt0581732:-	tt0581733:-	tt0581734:-	tt0581744:-	tt0581747:-	tt2064240:-	tt5889508:-	tt5889516:-	tt5889520:-	tt5889534:-	
15	tt0581735:-	tt0581736:-	tt0581737:-	tt0581738:-	tt2064241:-	tt5889468:-	tt5889470:-	tt5889474:-	tt5889488:-	tt5889492:-	
16	tt0581739:-	tt0581740:-	tt0581741:-	tt0581742:-	tt0581743:-	tt0581745:-	tt0581746:-	tt5889442:-	tt5889454:-	tt5889460:-	
7	tt0581748:-	tt2071756:-	tt5897630:-	tt5897644:-	tt5897666:-	tt5897672:-	tt5897680:-	tt5897686:-	tt5897696:-	tt5897710:-	tt5897722:-	tt5897726:-	tt5897736:-	tt5897742:-	tt5897744:-	tt5897752:-	tt5897754:-	tt5897760:-	
17	tt0824550:-	tt0830088:-	tt0833890:-	tt0836755:-	tt0841582:-	tt0842991:-	tt0846174:-	tt0865388:-	tt2056918:-	tt2056919:-	
30	tt10334598:-	tt10334618:-	tt10334654:-	tt10334704:-	tt10342300:-	tt10349062:-	tt10365950:-	tt10375322:-	tt10378774:-	tt10380970:-	tt10704328:-	
19	tt1260819:-	tt5889298:-	tt5889324:-	tt5889336:-	tt5889340:-	tt5889346:-	tt5889348:-	tt5889358:-	tt5889362:-	tt5889368:-	
31	tt12655844:-	tt12655850:-	tt12675782:-	tt12734230:-	tt12794312:-	tt12794320:-	tt12833276:-	tt12894346:-	tt12996050:-	tt12996776:-	tt13079266:-	
20	tt1466651:-	tt1503869:-	tt2022835:-	tt5888560:-	tt5888566:-	tt5888572:-	tt5888574:-	tt5888578:-	tt5888582:-	tt5888588:-	
32	tt14888748:-	
21	tt1700340:-	tt5888544:-	tt5888548:-	tt5888550:-	tt5888552:-	tt5888554:-	tt5888556:-	
12	tt1952166:-	tt5889580:-	tt5889586:-	tt5889590:-	tt5889596:-	tt5889598:-	tt5889602:-	tt5889632:-	tt5889638:-	tt5889648:-	
2	tt2022834:-	tt5900990:-	tt5900992:-	tt5900994:-	tt5900998:-	tt5901000:-	tt5901002:-	tt5901004:-	tt5901010:-	tt5901016:-	tt5901018:-	tt5901022:-	tt5901028:-	tt5901030:-	tt5901032:-	tt5901034:-	tt5901038:-	tt5901042:-	tt5901046:-	tt5901048:-	tt5901052:-	tt5901058:-	tt5901060:-	tt5901064:-	tt5901066:-	tt5901070:-	tt5901078:-	
11	tt2048290:-	tt5889658:-	tt5889664:-	tt5889666:-	tt5889674:-	tt5889678:-	tt5889686:-	tt5889690:-	tt5889696:-	tt5889706:-	
1	tt2058301:-	tt3162898:-	tt3162900:-	tt3162902:-	tt3162904:-	tt3162908:-	tt3162912:-	tt3162914:-	tt5897922:-	tt5897930:-	tt5897932:-	tt5897934:-	tt5897936:-	tt5897944:-	tt5897956:-	
3	tt2058302:-	tt5900894:-	tt5900902:-	tt5900904:-	tt5900906:-	tt5900912:-	tt5900914:-	tt5900918:-	tt5900936:-	tt5900942:-	tt5900946:-	tt5900950:-	tt5900954:-	tt5900962:-	tt5900970:-	tt5900974:-	tt5900978:-	
18	tt2064242:-	tt5889370:-	tt5889376:-	tt5889380:-	tt5889386:-	tt5889400:-	tt5889408:-	tt5889414:-	tt5889424:-	tt5889426:-	
9	tt2064243:-	tt2069309:-	tt2069310:-	tt5897448:-	tt5897454:-	tt5897460:-	tt5897470:-	tt5897472:-	tt5897476:-	tt5897478:-	
22	tt2064244:-	tt2072482:-	tt2072484:-	tt5888518:-	tt5888524:-	tt5888530:-	tt5888538:-	
4	tt2071001:-	tt5900858:-	tt5900860:-	tt5900864:-	tt5900866:-	tt5900872:-	tt5900874:-	tt5900878:-	tt5900880:-	tt5900884:-	
8	tt2071755:-	tt5897484:-	tt5897492:-	tt5897494:-	tt5897502:-	tt5897514:-	tt5897530:-	tt5897536:-	tt5897546:-	tt5897568:-	tt5897572:-	tt5897578:-	tt5897584:-	tt5897600:-	tt5897612:-	tt5897616:-	
6	tt2072483:-	tt5897762:-	tt5897766:-	tt5897768:-	tt5897774:-	tt5897778:-	tt5897780:-	tt5897782:-	tt5897788:-	tt5897792:-	
23	tt2255076:-	tt2255082:-	tt2255104:-	tt2283928:-	tt2334758:-	tt2335858:-	tt4817340:-	tt4818696:-	tt5874084:-	tt5874094:-	tt5874106:-	
25	tt3803756:-	tt3837186:-	tt4591962:-	tt4816322:-	tt4816336:-	tt4816348:-	tt4816400:-	tt4816734:-	tt4816854:-	tt5874056:-	
26	tt4814596:-	tt4814602:-	tt4814604:-	tt5460860:-	tt5461002:-	tt5461018:-	tt5461038:-	tt5461066:-	tt5461078:-	tt5461430:-	
24	tt4816876:-	tt4816924:-	tt4816940:-	tt4816966:-	tt4816980:-	tt4816998:-	tt4817254:-	tt4817270:-	tt4817298:-	
27	tt5858588:-	tt5873364:-	tt5888318:-	tt5905544:-	tt5924052:-	tt5943410:-	tt5961328:-	tt5983398:-	tt6005628:-	tt6030148:-	
10	tt5889720:-	tt5889722:-	tt5889724:-	tt5889726:-	tt5889730:-	tt5889734:-	tt5889736:-	tt5889742:-	tt5889750:-	tt5889754:-	
5	tt5897812:-	tt5897822:-	tt5897830:-	tt5897834:-	tt5897842:-	tt5897848:-	tt5897852:-	tt5897854:-	tt5897860:-	tt5897874:-	
28	tt7060812:-	tt7088454:-	tt7117556:-	tt7143046:-	tt7195950:-	tt7247206:-	tt7274432:-	tt7300418:-	tt7323728:-	tt7350982:-	
29	tt8601590:-	tt8638760:-	tt8669052:-	tt8728804:-	tt8761650:-	tt8793840:-	tt8862384:-	tt8894404:-	tt8929698:-	tt8963396:-	
