2	tt0632454:-	tt0632455:-	tt0632457:-	tt0632473:-	tt0632475:7.6	tt0632477:7.2	tt0632479:7.2	tt0632482:-	tt0632483:7.6	tt0632493:-	tt1094861:-	tt1094862:-	tt1094864:-	
5	tt0632456:8.7	tt0632465:-	tt1058302:-	tt1059551:-	tt1061427:-	tt1062640:-	tt1063463:-	tt1063464:-	tt1064555:-	tt1066012:-	tt1066013:-	tt1069979:-	tt1070974:-	
7	tt0632458:-	tt0632468:-	tt0632469:-	tt0632478:-	tt0632480:-	tt0632490:-	tt1084363:-	tt1088477:-	tt1090007:-	tt1093070:-	tt1093071:-	tt1093072:-	tt1214429:-	
6	tt0632459:-	tt0632463:-	tt0632487:-	tt0632489:-	tt1071622:-	tt1071623:-	tt1073980:-	tt1073981:-	tt1075574:-	tt1076191:-	tt1079758:-	tt1082472:-	tt1082473:-	
4	tt0632460:-	tt0632461:-	tt0632472:-	tt1047243:-	tt1047244:-	tt1048661:-	tt1050540:-	tt1051551:-	tt1054093:-	tt1054094:-	tt1054292:-	tt1057169:-	tt1057742:-	
3	tt0632462:-	tt0632466:-	tt0632474:-	tt0632481:-	tt0632486:-	tt0632488:-	tt0632491:-	tt1214426:-	tt1214428:-	tt1214431:-	tt1214432:-	tt1214433:-	tt1214434:-	
1	tt0632464:8.0	tt0632467:7.8	tt0632470:8.5	tt0632471:7.4	tt0632476:7.6	tt0632484:7.4	tt0632485:8.0	tt0632492:-	tt0632494:7.6	tt1186116:7.4	tt1214427:7.6	tt1215325:-	tt1215326:-	
8	tt0858086:-	tt0869357:-	tt0873089:-	tt0875957:-	tt0880542:-	tt0882888:-	tt0889109:-	tt0892821:-	tt0892822:-	tt0905496:-	tt0907204:-	tt0919788:-	tt0919789:-	
9	tt1095934:-	tt1102794:-	tt1110800:-	tt1110801:-	tt1116471:-	tt1120360:-	tt1125581:-	tt1165473:-	tt1165474:-	tt1171888:-	tt1174855:-	tt1179599:-	tt1184177:-	
10	tt1548125:-	tt1560329:-	tt1560852:-	tt1561609:-	tt1561610:-	tt1561611:-	tt1561612:-	tt1561613:-	tt1561614:-	tt1561615:-	tt1561616:-	tt1561617:-	tt1566864:-	
