3	tt10006254:-	tt10039420:-	tt10096992:-	tt10124024:-	tt10160982:-	tt10197472:-	tt10197504:-	tt10228098:-	tt10295966:-	tt10337120:-	tt10375124:-	tt10398744:-	tt10436144:-	tt10466910:-	tt10504058:-	tt10541058:-	tt10574024:-	tt10610558:-	tt10653424:-	tt10684444:-	tt10715258:-	tt10760166:-	tt10800590:-	tt10847546:-	tt10847704:-	tt10847856:-	tt10879074:-	tt10879118:-	tt10879186:-	tt10919438:-	tt10919440:-	tt10919442:-	tt10941150:-	tt10979126:-	tt10979134:-	tt11013394:-	tt11049504:-	tt11093812:-	tt11124926:-	tt11125006:-	tt11125112:-	tt11235216:-	tt11264282:-	tt11313858:-	tt11346250:-	tt11388576:-	tt11451758:-	tt11451764:-	tt9571958:-	tt9612932:-	tt9640674:-	tt9695144:-	tt9722492:-	tt9763906:-	tt9814314:-	tt9851814:-	tt9851832:-	
1	tt7003314:-	tt7017838:-	tt7049670:-	tt7080372:-	tt7104284:-	tt7134800:-	tt7156266:-	tt7186602:-	tt7210812:-	tt7254174:-	tt7259706:-	tt7285578:-	tt7285580:-	tt7295368:-	tt7324918:-	tt7324990:-	tt7339278:-	tt7339282:-	tt7383166:-	tt7383168:-	tt7383172:-	tt7416618:-	tt7433602:-	tt7433618:-	tt7470276:-	tt7540970:-	tt7540978:-	tt7557826:-	tt7586264:-	tt7619400:-	tt7644888:-	tt7677218:-	tt7688180:-	tt7720112:-	tt7757696:-	tt7772696:-	
2	tt7875368:-	tt7883976:-	tt7914350:-	tt7959960:-	tt7975724:-	tt8018980:-	tt8040506:-	tt8091840:-	tt8106098:-	tt8138412:-	tt8175544:-	tt8214046:-	tt8240124:-	tt8309136:-	tt8309164:-	tt8336764:-	tt8401914:-	tt8401990:-	tt8451546:-	tt8451568:-	tt8506650:-	tt8506658:-	tt8571350:-	tt8601526:-	tt8621542:-	tt8661768:-	tt8708638:-	tt8708650:-	tt8747758:-	tt8783092:-	tt8824470:-	tt8883902:-	tt8883912:-	tt8883920:-	tt8883940:-	tt8883948:-	tt8883954:-	tt8922436:-	tt8922522:-	tt8922536:-	tt8948062:-	tt8986826:-	tt8986834:-	tt9021956:-	tt9061626:-	tt9076006:-	tt9081376:-	tt9140072:-	tt9172392:-	tt9211282:-	tt9246144:-	tt9278456:-	tt9319148:-	tt9347760:-	tt9377600:-	tt9416292:-	tt9457416:-	
