2	tt10171956:7.3	tt10184516:7.7	tt10184554:8.0	tt10184570:7.6	tt10184592:7.3	tt10777152:7.4	
1	tt7423144:7.5	tt7451458:7.6	tt7487672:7.9	tt7487756:5.9	tt7487764:7.7	tt7487788:7.1	
