23	tt1753319:-	tt3201478:-	
\N	tt2678762:-	tt3201368:-	tt3201372:-	tt4795176:-	tt6812732:-	tt9540492:-	
1	tt3201364:-	
2	tt3201380:-	tt3201384:-	
3	tt3201386:-	
4	tt3201394:-	
5	tt3201408:-	
6	tt3201420:-	
7	tt3201426:-	
8	tt3201428:-	
9	tt3201430:-	
10	tt3201432:-	
11	tt3201440:-	
12	tt3201444:-	
13	tt3201446:-	
14	tt3201452:-	
15	tt3201456:-	
16	tt3201458:-	
18	tt3201460:-	
17	tt3201462:-	
19	tt3201464:-	
20	tt3201466:-	
21	tt3201470:-	
22	tt3201472:-	
24	tt3201474:-	
25	tt3201480:-	
26	tt3201482:-	
28	tt3201542:3.2	
30	tt9637534:-	tt9637538:-	tt9637542:-	tt9637550:-	tt9637552:-	
