1	tt0585982:-	tt0976479:-	tt1123418:-	tt1123419:-	tt1123420:-	tt1123421:-	tt1123422:-	tt1123423:-	tt1123424:-	tt1123425:-	tt1123426:-	tt1123427:-	tt1123428:-	tt1123429:-	
4	tt0585983:-	tt1117396:-	tt1299809:-	tt1299810:-	tt1299811:-	tt1299812:-	tt1299813:-	tt1299814:-	tt1299815:-	tt1299816:-	tt1299817:-	tt1304803:-	tt1304804:-	
2	tt0825389:-	tt1136714:-	tt1293122:-	tt1293124:-	tt1293125:-	tt1293127:-	tt1293128:-	tt1293130:-	tt1293131:-	tt1293132:-	tt1293137:-	tt1293139:-	tt1293182:-	
3	tt1293120:-	tt1293121:-	tt1293123:-	tt1293126:-	tt1293129:-	tt1293133:-	tt1293134:-	tt1293135:-	tt1293136:-	tt1293138:-	tt1293181:-	tt1293183:-	tt1293184:-	
