1	tt1641891:-	tt1641892:-	tt1641893:-	tt1641894:-	tt1641895:-	tt1641896:-	tt1642177:-	tt1646843:-	tt1646844:-	tt1646845:-	tt1646846:-	tt1646847:-	tt1646849:-	
2	tt1646850:-	tt1659607:-	tt1663297:-	tt1663298:-	tt1667301:-	tt1667302:-	tt1667303:-	tt1667304:-	
3	tt1861236:-	tt2075034:-	tt2077654:-	tt3979034:-	tt3979052:-	tt3998546:-	tt3999218:-	tt3999238:-	
4	tt2097786:-	tt2097787:-	tt2098581:-	tt2111171:-	tt2111172:-	tt2173864:-	tt2197691:-	tt3523024:-	tt8161754:-	tt8161758:-	tt8161760:-	
5	tt2456192:-	tt2563944:-	tt2800310:-	tt2800312:-	tt2800320:-	tt2800324:-	tt2800334:-	tt2800338:-	tt2800346:-	tt2800350:-	tt2800358:-	tt2800362:-	
6	tt4059762:-	tt4221326:-	tt4261150:-	tt4336818:-	tt4336820:-	tt4336826:-	tt4336834:-	tt4336838:-	
7	tt8964080:-	tt8964108:-	tt9206972:-	tt9546100:-	tt9546208:-	tt9546232:-	tt9546248:-	tt9741836:-	
