1	tt0819420:-	tt0819422:-	tt0819424:-	tt0819425:-	tt0819426:-	
2	tt0819421:-	tt0819423:-	tt1003863:-	tt1015256:-	tt1016581:-	
3	tt1024054:-	tt1035884:-	tt1035885:-	tt1037188:-	tt1040288:-	
