4	tt13214728:8.6	tt13511162:-	tt13511188:-	tt13511662:-	tt13511666:-	tt13511676:-	tt13511710:-	tt13511726:-	tt13511760:-	tt13511806:-	tt13511816:-	tt13511820:-	tt13511844:-	tt13511862:-	tt13511900:-	tt13511946:-	tt13511970:-	tt13512148:-	tt13512180:-	tt13512248:-	tt13512302:-	tt13512336:-	tt13512498:-	tt13512522:-	tt13512532:-	tt13512538:-	tt13512544:-	tt13512546:-	tt13512550:-	tt13512554:-	tt13512570:-	tt13512588:-	tt13512590:-	tt13512604:-	tt13512628:-	tt13512656:-	tt13512672:-	tt13512694:-	tt13512722:-	tt13512740:-	tt13512762:-	tt13512784:-	tt13512810:-	tt13512832:-	tt13512854:-	tt13512880:-	tt13512896:-	tt13512904:-	tt13512908:-	tt13512922:-	tt13515668:-	tt13515670:-	tt13515674:-	tt13515678:-	tt13515682:-	tt13515684:-	tt13515690:-	tt13554360:-	tt13554368:-	tt13554384:-	tt13554422:-	tt13554448:-	tt13554470:-	tt13554480:-	tt13632892:-	tt13632900:-	tt13632924:-	tt13632946:-	tt13632968:-	tt13632994:-	tt13633438:-	tt13638492:-	tt13653676:-	tt13653680:-	tt13653686:-	tt13653692:-	tt13653698:-	tt13653706:-	tt13681910:-	tt13681922:-	tt13681940:-	tt13681948:-	tt13681954:-	tt13681958:-	tt13681968:-	tt13720952:-	tt13720954:-	tt13720958:-	tt13720962:-	tt13720964:-	tt13720970:-	tt13720976:-	tt13769616:-	tt13769638:-	tt13769648:-	tt13769652:-	tt13769668:-	tt13769696:-	tt13769712:-	tt13813638:-	
2	tt13297610:-	tt13518028:-	tt13518040:-	tt13518044:-	tt13518048:-	tt13518062:-	tt13518090:-	tt13518096:-	tt13518204:-	tt13518218:-	tt13518242:-	tt13518262:-	tt13518276:-	tt13518288:-	tt13518294:-	tt13518308:-	tt13541040:-	tt13541044:-	tt13541048:-	tt13541058:-	tt13541060:-	tt13541072:-	tt13541074:-	tt13541084:-	tt13541098:-	tt13541102:-	tt13541104:-	tt13541106:-	tt13541108:-	tt13541110:-	tt13541112:-	tt13541116:-	tt13541118:-	tt13541122:-	tt13541124:-	tt13541126:-	tt13541134:-	tt13541146:-	tt13541148:-	tt13541150:-	tt13541152:-	tt13541154:-	tt13541158:-	tt13541162:-	tt13541164:-	tt13541168:-	tt13541190:-	tt13541208:-	tt13541210:-	tt13541212:-	tt13541222:-	tt13541236:-	tt13541248:-	tt13541264:-	tt13541266:-	tt13541270:-	tt13541278:-	tt13541482:-	tt13541502:-	tt13541514:-	tt13541528:-	tt13541550:-	tt13541570:-	tt13541578:-	tt13541644:-	tt13541646:-	tt13541650:-	tt13541652:-	tt13541658:-	tt13541662:-	tt13541666:-	tt13541930:-	tt13541946:-	tt13541950:-	tt13541964:-	tt13541978:-	tt13541992:-	tt13542010:-	tt13542060:-	tt13542074:-	tt13542094:-	tt13542110:-	tt13542122:-	tt13542138:-	tt13542144:-	tt13542154:-	tt13542202:-	tt13542218:-	tt13542232:-	tt13542254:-	tt13542270:-	tt13542278:-	tt13542326:-	tt13542334:-	tt13542352:-	tt13542368:-	tt13542374:-	tt13542378:-	tt13542388:-	tt13542428:-	tt13542444:-	tt13542460:-	tt13542476:-	tt13542484:-	tt13542500:-	tt13543432:-	
3	tt13297618:-	tt13513062:-	tt13513068:-	tt13513072:-	tt13513078:-	tt13513082:-	tt13513104:-	tt13513126:-	tt13513152:-	tt13513172:-	tt13513178:-	tt13513188:-	tt13513202:-	tt13513212:-	tt13513222:-	tt13513510:-	tt13513534:-	tt13513536:-	tt13513554:-	tt13513600:-	tt13513614:-	tt13513642:-	tt13513668:-	tt13513730:-	tt13513750:-	tt13513760:-	tt13513778:-	tt13513804:-	tt13513818:-	tt13514332:-	tt13514344:-	tt13514348:-	tt13514354:-	tt13514362:-	tt13514472:-	tt13514480:-	tt13514484:-	tt13514488:-	tt13514496:-	tt13514498:-	tt13514502:-	tt13514506:-	tt13514508:-	tt13514512:-	tt13514514:-	tt13514518:-	tt13514522:-	tt13514524:-	tt13514532:-	tt13514540:-	tt13514544:-	tt13514558:-	tt13514562:-	tt13514564:-	tt13514570:-	tt13514572:-	tt13514574:-	tt13514582:-	tt13514588:-	tt13514590:-	tt13514594:-	tt13514598:-	tt13514604:-	tt13514606:-	tt13515504:-	tt13515508:-	tt13515512:-	tt13515516:-	tt13515520:-	tt13515522:-	tt13515524:-	tt13515528:-	tt13515530:-	tt13515534:-	tt13515536:-	tt13515540:-	tt13515542:-	tt13515550:-	tt13515552:-	tt13515554:-	tt13515556:-	tt13515558:-	tt13515562:-	tt13515566:-	tt13515568:-	tt13515574:-	tt13515578:-	tt13515580:-	tt13515584:-	tt13515590:-	tt13515592:-	tt13515598:-	tt13515602:-	tt13515606:-	tt13515610:-	tt13515618:-	tt13515622:-	tt13515624:-	tt13515628:-	tt13515630:-	tt13515632:-	tt13515640:-	tt13515646:-	tt13515652:-	tt13515656:-	tt13515660:-	
1	tt13653466:-	tt13653478:-	tt13653486:-	tt13653494:-	tt13653498:-	tt13653500:-	tt13653518:-	tt13653522:-	tt13653532:-	tt13653540:-	tt13653548:-	tt13653556:-	tt13653564:-	tt13653592:-	tt13653598:-	tt13653602:-	tt13653604:-	tt13653610:-	tt13653618:-	tt13653622:-	tt13653626:-	tt13653630:-	tt13653638:-	tt13653644:-	tt13653648:-	tt13653658:-	tt13653660:-	tt13653776:-	tt13653796:-	tt13653800:-	tt13653802:-	tt13653806:-	tt13653808:-	tt13653812:-	tt13653830:-	tt13653834:-	tt13653838:-	tt13653844:-	tt13653848:-	tt13653852:-	tt13653856:-	tt13653860:-	tt13653862:-	tt13653866:-	tt13653868:-	tt13653874:-	tt13653878:-	tt13653880:-	tt13653886:-	tt13653888:-	tt13653892:-	tt13653896:-	tt13653898:-	tt13653902:-	tt13653912:-	tt13653950:-	tt13653958:-	tt13653962:-	tt13653968:-	tt13653974:-	tt13653976:-	tt13653978:-	tt13653982:-	tt13653990:-	tt13653998:-	tt13654006:-	tt13654016:-	tt13654018:-	tt13654022:-	tt13654044:-	tt13654050:-	tt13654056:-	tt13654058:-	tt13654060:-	tt13654062:-	tt13654074:-	tt13654080:-	tt13654084:-	tt13654090:-	tt13654094:-	tt13654114:-	tt13654118:-	tt13654120:-	tt13654124:-	tt13654126:-	tt13654130:-	tt13654132:-	tt13654138:-	tt13654142:-	tt13654148:-	tt13654150:-	tt13654152:-	tt13654154:-	tt13654162:-	tt13654166:-	tt7094604:6.8	tt7094606:7.3	tt7207278:6.0	
