4	tt0735909:-	tt0735914:-	tt0735917:-	tt0735921:-	tt0735923:-	tt0735924:-	tt0930521:-	tt0930531:-	tt0930534:-	tt0930535:-	tt1101604:-	tt1101605:-	tt1101606:-	
2	tt0735910:-	tt0895942:-	tt0895943:-	tt0895944:-	tt0895945:-	tt0895946:-	tt0895947:-	tt0895948:-	tt0895949:-	tt0895950:-	tt0895951:-	tt0895952:-	tt0895953:-	
3	tt0735911:-	tt0905545:-	tt0930523:-	tt0930525:-	tt0930526:-	tt0930527:-	tt0930528:-	tt0930530:-	tt0972531:-	tt1101600:-	tt1101601:-	tt1101602:-	tt1101603:-	
1	tt0735912:-	tt0735913:-	tt0735915:-	tt0735916:-	tt0735918:-	tt0735919:-	tt0735920:-	tt0735922:-	tt0735925:-	tt0735926:-	tt0735927:-	tt0735928:-	tt0887860:-	
5	tt0758392:-	tt0930520:-	tt0930522:-	tt0930524:-	tt0930529:-	tt0930532:-	tt0930533:-	tt1003111:-	tt1016069:-	tt1101607:-	tt1101608:-	tt1101609:-	tt2002496:-	
6	tt0954307:-	tt0957917:-	tt0962708:-	tt0991336:-	tt0991337:-	tt0991338:-	tt0991339:-	tt0991340:-	tt0991341:-	tt1025078:-	tt1025079:-	tt1025080:-	tt1025081:-	
19	tt10662250:8.0	tt10662256:8.2	tt10662258:8.0	tt10662274:8.2	tt10662286:7.8	tt10662288:7.7	tt10662304:8.0	tt11043276:8.0	tt11043284:7.7	tt11043292:7.9	tt11043296:8.0	tt11043302:8.0	tt11043314:-	
7	tt1125250:-	tt1125251:-	tt1125252:-	tt1125253:-	tt1173657:-	tt1212961:-	tt1437152:-	tt1437153:-	tt1437154:-	tt1437155:-	tt4295634:-	tt7448340:-	tt7448344:-	
8	tt1204823:6.8	tt1215948:-	tt1215949:-	tt1216225:8.4	tt1254693:-	tt1254694:-	tt1254943:-	tt1297888:-	tt1298461:-	tt1298462:-	tt1430596:-	tt1597004:-	tt1597009:-	tt1597010:-	
20	tt12694734:-	tt12694742:-	tt12694748:-	tt12694754:-	tt12694768:-	tt12705224:-	tt12789664:-	tt13169450:-	tt13169454:-	tt13169458:-	tt13169470:-	tt13169478:-	tt13169494:-	
9	tt1463125:-	tt1563515:-	tt1597006:-	tt1597007:-	tt1597008:-	tt1788943:-	tt1788944:-	tt1788945:-	tt1788946:-	tt1788947:-	tt1788948:-	tt1788949:-	tt1788950:-	
10	tt1788951:6.5	tt1832242:-	tt1846424:7.2	tt1871162:9.2	tt2002495:-	tt2002497:-	tt2002498:-	tt2002499:-	tt2002500:-	tt2002501:-	tt2002502:-	tt2002503:-	tt2002504:-	tt2002505:-	
11	tt2036256:-	tt2194243:-	tt2296475:-	tt2368315:-	tt2368317:-	tt2368319:8.6	tt2368321:8.8	tt2368323:8.8	tt2368325:-	tt2368327:8.6	tt2368329:8.8	tt2368331:8.2	tt2368333:-	
12	tt2641916:6.8	tt2641918:9.2	tt2641964:8.8	tt2906054:8.8	tt2906068:-	tt2906070:9.0	tt2906072:-	tt2906076:-	tt2913994:8.8	tt2913998:-	tt2914000:-	tt2914002:-	tt2914004:-	tt2914006:-	
13	tt3128324:8.8	tt3515266:8.5	tt3515272:8.7	tt3515494:9.2	tt3515508:8.8	tt3515514:8.8	tt3550924:-	tt3551128:9.2	tt3551136:9.2	tt3551144:-	tt3551148:8.5	tt3551152:9.0	tt3551156:9.0	
14	tt3597336:7.9	tt4218452:9.0	tt4218474:9.0	tt4218480:-	tt4218490:9.0	tt4218500:8.8	tt4218502:9.3	tt4310488:9.0	tt4310492:-	tt4310500:9.2	tt4310502:8.8	tt4310506:9.2	tt4310510:9.0	tt4310518:9.2	
15	tt5321108:9.0	tt5341464:9.0	tt5341514:9.2	tt5368886:9.0	tt5374048:9.0	tt5374058:9.0	tt5473964:8.8	tt5473980:8.8	tt5490374:8.8	tt5514630:9.0	tt5514636:8.8	tt5514654:9.2	tt5514656:9.5	
16	tt6023674:8.0	tt6023686:8.0	tt6023690:8.3	tt6023696:8.6	tt6023700:8.3	tt6023708:8.7	tt6023716:7.8	tt6160574:7.8	tt6160578:8.8	tt6160592:9.2	tt6160734:8.8	tt6160740:8.7	tt6161136:-	
17	tt7382876:9.3	tt7456904:9.3	tt7621940:8.7	tt7621944:8.5	tt7665648:9.3	tt7679172:8.6	tt7679176:8.3	tt7679182:8.4	tt7883346:8.1	tt7883358:9.0	tt7883392:9.2	tt7951240:9.4	tt7951244:9.2	
18	tt8885802:8.0	tt8888158:8.0	tt8888160:7.7	tt8894514:8.0	tt8908606:7.8	tt8926898:7.8	tt8989118:7.6	tt9344120:7.7	tt9344140:8.0	tt9344148:8.0	tt9344160:8.0	tt9344164:7.8	tt9344172:9.0	
