2	tt0662256:-	tt0662261:-	tt0662263:-	tt0758341:-	tt8653552:-	tt8653610:-	
\N	tt0662257:-	tt0662258:-	tt0662259:-	tt0662266:-	tt0662267:-	tt0662268:-	tt0760992:-	tt0784724:-	tt0785585:-	tt0786610:-	tt0790556:-	tt0818412:-	tt0825117:-	tt0842418:-	tt0850099:-	tt0863910:-	tt0871731:-	tt0875995:-	tt0877240:-	tt0886018:-	tt0958711:-	tt0988422:-	tt1008430:-	tt1008431:-	tt1052920:-	tt1055038:-	tt1055039:-	tt1081589:-	tt1081590:-	tt1292613:-	tt1461860:-	tt4028146:-	tt4374164:-	tt4374166:-	tt4396432:-	tt4421530:-	tt4496618:-	tt4531496:-	tt8417658:-	
3	tt0662260:8.9	tt0662262:-	tt0662264:-	tt0824067:-	tt1091530:-	
1	tt0662265:-	tt0797582:-	tt3893430:-	
5	tt0869783:-	tt0883207:-	
4	tt0905857:-	tt0948317:7.9	tt1168442:-	
6	tt0970072:-	tt1023240:-	tt1055037:-	
