1	tt1767540:-	tt1767541:-	tt1767542:-	tt1767543:-	tt1767544:-	tt1769528:-	tt1771020:-	tt1771021:-	tt1771022:-	tt1771023:-	tt1771024:-	tt1771025:-	tt1771026:-	tt1771027:-	tt1771028:-	tt1771029:-	tt1771030:-	tt1771031:-	tt1771032:-	tt1771033:-	tt1799705:-	tt1799706:-	tt1799707:-	tt1799708:-	tt1799709:-	tt1799710:-	tt1799711:-	tt1799712:-	tt1799713:-	tt1799714:-	tt1799715:-	tt1799716:-	tt1799717:-	tt1799718:-	tt1799719:-	tt1799720:-	tt1800447:-	tt1800448:-	tt1800449:-	tt1800450:-	
2	tt2056855:-	tt2056856:-	tt2056857:-	tt2056858:-	tt2056859:-	tt2056860:-	tt2056861:-	tt2056862:-	tt2056863:-	tt2058232:-	tt2063126:-	tt2063127:-	tt2063128:-	tt2063129:-	tt2063130:-	tt2063131:-	tt2063132:-	tt2063133:-	tt2063134:-	tt2063135:-	tt2063136:-	tt2063137:-	tt2063138:-	tt2063139:-	tt2064039:-	tt2064040:-	tt2064041:-	tt2064042:-	tt2064043:-	tt2064045:-	tt2064046:-	tt2064047:-	tt2064048:-	tt2065142:-	tt2070074:-	tt2097427:-	tt2097428:-	tt2097429:-	tt2097430:-	tt2097431:-	tt2097432:-	tt2097433:-	tt2097434:-	tt2097435:-	tt2097436:-	tt2097437:-	tt2097438:-	tt2097439:-	tt2097440:-	tt2097441:-	tt2243819:-	tt2243821:-	tt2243823:-	tt2243825:-	tt2243827:-	tt2243829:-	tt2243831:-	tt2243833:-	tt2243835:-	tt2243837:-	tt2252021:-	tt2252023:-	tt2252025:-	tt2252027:-	tt2252029:-	tt2252031:-	tt2252033:-	tt2252035:-	tt2252037:-	tt2252039:-	tt2252041:-	tt2252043:-	tt2252045:-	tt2256259:-	tt2256261:-	tt2273927:-	tt2273929:-	tt2273931:-	tt2273933:-	tt2273935:-	
3	tt2379736:-	tt2379744:-	tt2379750:-	tt2379758:-	tt2379760:-	tt2379764:-	tt2379774:-	tt2379790:-	tt2379802:-	tt2379812:-	tt2390478:-	tt2390488:-	tt2390492:-	tt2390502:-	tt2390504:-	tt2399372:-	tt2399378:-	tt2399380:-	tt2399382:-	tt2399384:-	tt2416054:-	tt2416058:-	tt2416060:-	tt2416064:-	tt2416068:-	tt2416072:-	tt2416074:-	tt2416078:-	tt2416082:-	tt2416084:-	tt2416088:-	tt2416090:-	tt2416094:-	tt2416098:-	tt2416100:-	tt2440702:-	tt2440704:-	tt2440712:-	tt2440716:-	tt2440720:-	tt2605430:-	tt2605434:-	tt2605436:-	tt2605438:-	tt2605440:-	tt2729500:-	tt2729508:-	tt2729522:-	tt2729524:-	tt2729530:-	tt2729536:-	tt2729538:-	tt2729544:-	tt2729548:-	tt2729550:-	tt2729552:-	tt2729554:-	tt2729560:-	tt2729574:-	tt2729582:-	tt2729584:-	tt2729586:-	tt2729588:-	tt2729600:-	tt2729606:-	tt2769352:-	tt2769358:-	tt2769362:-	tt2769364:-	tt2769366:-	tt2769372:-	tt2769380:-	tt2769384:-	tt2769386:-	tt2769390:-	tt2769398:-	tt2769406:-	tt2769414:-	tt2769416:-	tt2769418:-	
4	tt3226384:-	tt3226388:-	tt3226390:-	tt3226392:-	tt3226394:-	tt3247648:-	tt3247652:-	tt3247656:-	tt3247658:-	tt3247660:-	tt3254830:-	tt3254838:-	tt3254842:-	tt3254852:-	tt3254862:-	tt3283748:-	tt3283760:-	tt3283772:-	tt3283782:-	tt3283784:-	tt3283788:-	tt3283810:-	tt3285560:-	tt3285570:-	tt3285592:-	tt3295492:-	tt3295520:-	tt3295540:-	tt3295546:-	tt3295566:-	tt3299810:-	tt3299820:-	tt3299834:-	tt3299844:-	tt3299858:-	tt3323868:-	tt3323870:-	tt3323872:-	tt3323874:-	tt3323876:-	tt3488982:-	tt3489002:-	tt3489014:-	tt3489026:-	tt3489034:-	tt3489060:-	tt3489064:-	tt3489072:-	tt3489080:-	tt3489084:-	tt3501212:-	tt3501216:-	tt3501220:-	tt3501222:-	tt3501226:-	tt3512830:-	tt3512836:-	tt3512844:-	tt3512850:-	tt3512858:-	tt3523290:-	tt3523294:-	tt3523302:-	tt3527152:-	tt3527156:-	tt3549678:-	tt3549682:-	tt3549684:-	tt3549686:-	tt3549688:-	tt3559476:-	tt3559484:-	tt3559490:-	tt3559496:-	tt3559504:-	tt3578090:-	tt3578094:-	tt3578102:-	tt3578108:-	tt3578124:-	
