3	tt10712220:6.8	tt10712226:7.0	tt10712228:7.1	tt10712232:6.9	tt10712234:6.6	tt10712236:6.4	tt9082828:6.8	tt9082836:6.3	
1	tt5348846:7.8	tt5348862:7.6	tt5507800:7.3	tt5538628:7.5	tt5538630:7.6	tt5538632:7.8	tt5538634:7.8	tt5538638:7.8	
2	tt6004428:7.4	tt7209570:7.7	tt7318392:7.4	tt7318400:7.5	tt7538550:7.7	tt7538560:7.7	tt7636012:7.7	tt7636028:6.5	
