1	tt1347620:-	tt1347621:-	tt1347622:-	tt1347623:-	tt1347624:-	tt1347625:-	tt1347626:-	tt1347627:-	tt1347628:-	tt1347629:-	tt1347630:-	
2	tt2877478:-	tt2877480:-	tt2877482:-	tt2877484:-	tt2877486:-	tt2877488:-	tt2877490:-	tt2877492:-	tt2877494:-	tt2877496:-	tt2877498:-	tt2877500:-	
4	tt3451986:-	tt3612658:-	tt3612660:-	tt3612662:-	tt3612664:-	tt3612666:-	tt3612668:-	tt3612670:-	tt3612672:-	tt3612674:-	tt3612676:-	
3	tt8188686:-	tt8202530:-	tt8212268:-	tt8223872:-	tt8227482:-	tt8227692:-	tt8228046:-	tt8231536:-	tt8232312:-	tt8286402:-	tt8286454:-	
