1	tt4205402:7.6	tt4205430:7.4	tt4205466:7.7	tt4223826:7.6	tt4236284:8.6	tt4255712:8.7	
2	tt6359186:8.9	tt6359194:8.8	tt7024834:8.4	tt7024862:8.4	tt7024870:8.3	tt7024874:8.5	
3	tt9446286:-	tt9446298:-	tt9446304:-	tt9446308:-	tt9446314:-	tt9446322:-	tt9446330:-	tt9446338:-	tt9446344:-	tt9446350:-	
