1	tt1620269:-	tt1620270:-	tt1620271:-	tt1620272:-	tt1620273:-	tt1620274:-	tt1620275:-	tt1620276:-	tt1622389:-	tt1624762:-	tt1624763:-	tt1624764:-	tt1624765:-	tt1624766:-	tt1624767:-	tt1624768:-	tt1633003:-	tt1633005:-	tt1633008:-	tt1633011:-	tt1633013:-	tt1633015:-	tt1633016:-	tt1633017:-	tt1633018:-	tt1633020:-	tt1633021:-	tt1633022:-	tt1633023:-	tt1633024:-	tt1633025:-	tt1633026:-	tt1633027:-	tt1633029:-	tt1633030:-	tt1633040:-	tt1633041:-	tt1633045:-	tt1633046:-	tt1659099:-	tt1659100:-	tt1717400:-	tt1717401:-	tt1717402:-	tt1717403:-	tt1717404:-	tt1717405:-	tt1717406:-	tt1717407:-	tt1717408:-	tt1717409:-	tt1717410:-	
2	tt1633004:-	tt1633006:-	tt1633007:-	tt1633009:-	tt1633010:-	tt1633012:-	tt1633014:-	tt1633019:-	tt1633028:-	tt1633031:-	tt1633032:-	tt1633033:-	tt1633034:-	tt1633035:-	tt1633036:-	tt1633037:-	tt1633038:-	tt1633039:-	tt1633042:-	tt1633043:-	tt1633044:-	tt1633047:-	tt1633816:-	tt1633817:-	tt1633818:-	tt1633819:-	tt1633820:-	tt1633821:-	tt1633822:-	tt1633823:-	tt1633824:-	tt1633825:-	tt1633826:-	tt1633827:-	tt1633828:-	tt1633829:-	tt1633830:-	tt1633831:-	tt1633832:-	tt1633833:-	tt1633834:-	tt1633835:-	tt1633836:-	tt1633837:-	tt1633838:-	tt1633839:-	tt1633840:-	tt1633841:-	tt1633842:-	tt1633843:-	tt1633844:-	tt1719986:-	
3	tt2819580:-	tt2819584:-	tt2819590:-	tt2819594:-	tt2819598:-	tt2819600:-	tt2819602:-	tt2819608:-	tt2819614:-	tt2819616:-	tt2819826:-	tt2819830:-	tt2819834:-	tt2819852:-	tt2819854:-	tt2819866:-	tt2819910:-	tt2819966:-	tt2819996:-	tt2820010:-	tt2820022:-	tt2820036:-	tt2820048:-	tt2820072:-	
