14	tt11151492:-	tt11187598:-	tt11297636:-	tt11490378:-	tt11490398:-	tt11490408:-	tt11490518:-	tt11490526:-	tt11490530:-	tt11491582:-	
\N	tt11433450:-	tt3298008:-	tt4721312:-	tt4776438:-	tt4776440:-	tt4776446:-	tt4848588:-	tt4848594:-	tt4856504:-	tt4866906:-	tt4872864:-	tt4882428:-	tt4887110:-	tt4887112:-	tt4887120:-	tt4893886:-	tt4919526:-	tt4919804:-	tt4919806:-	tt4919814:-	tt4922928:-	tt4922936:-	tt4939172:-	tt4950334:-	tt4950340:-	tt4950342:-	tt4963538:-	tt4963544:-	tt5084056:-	tt5105168:-	tt5169128:-	tt5220702:-	tt5237192:-	tt5298626:-	tt5945990:-	tt5945994:-	tt5946000:-	tt5946002:-	tt5946008:-	tt5946020:-	tt5946024:-	tt5946028:-	tt5946042:-	tt5946044:-	tt5946054:-	tt5946058:-	tt5946060:-	tt5946062:-	tt5946064:-	tt5946066:-	tt5946070:-	tt6116464:-	tt6201222:-	tt6279226:-	tt6299862:-	tt6311642:-	tt6311646:-	tt6311650:-	tt6311652:-	tt6382316:-	tt6426894:-	tt6456936:-	tt7381880:-	tt7452332:-	tt7517362:-	tt7624748:-	tt7701494:-	tt7809080:-	
4	tt11490424:-	
5	tt11490440:-	
6	tt11490448:-	
7	tt11490450:-	
8	tt11490454:-	
9	tt11490488:-	
10	tt11490494:-	
11	tt11490502:-	tt6504066:-	
15	tt11490532:-	
16	tt11490540:-	
17	tt11490546:-	
13	tt11490638:-	tt11490652:-	tt11490670:-	tt11490694:-	tt11490702:-	tt11490716:-	tt8858728:-	tt8858730:-	tt8858732:-	tt8858734:-	tt8858736:-	tt8858738:-	tt8858744:-	tt8858748:-	tt9302044:-	tt9372252:-	tt9407450:-	tt9725112:-	
12	tt7823692:-	tt7823694:-	tt7823710:-	tt7823712:-	tt7823728:-	tt7823736:-	
