2	tt10750634:8.1	tt11729982:8.0	tt11729984:7.9	tt11729986:7.9	tt11741570:7.7	tt11741584:8.5	tt11741588:8.0	tt11741600:8.5	tt11741604:8.3	tt11741608:8.6	
3	tt13242990:-	tt14238628:-	tt14944642:-	tt14944644:-	tt14944648:-	tt14944650:-	tt14944652:-	tt14944654:-	tt14944666:-	tt14944668:-	
1	tt8524880:7.9	tt8524882:8.2	tt8524884:8.3	tt8524888:8.0	tt8524890:8.2	tt8524892:8.3	tt8524894:8.4	tt8524896:8.6	tt8524898:8.4	tt8524900:8.6	
