2	tt0644873:7.5	tt0644874:7.5	tt0644880:7.1	tt0644884:7.4	tt0644885:6.6	tt0644887:7.7	tt0644891:7.6	tt0644893:6.8	tt0644894:6.8	tt0644895:7.0	tt0644896:7.0	tt0644897:7.4	tt0644900:7.2	tt0644902:7.5	tt0644904:7.2	tt0644907:7.0	tt0644909:7.7	tt0644916:7.8	tt0644921:7.6	tt0644926:7.4	tt0644930:6.7	tt0644931:7.2	tt0644933:7.8	tt0644938:7.1	tt0644940:7.6	tt0644944:7.5	tt0644951:6.5	tt0644952:7.4	tt0644953:6.7	tt0644956:7.0	tt0644957:7.7	tt0644959:6.5	tt0644965:6.9	tt0932027:6.9	tt1100950:7.0	tt1102105:7.1	
4	tt0644875:7.5	tt0644883:7.7	tt0644888:7.0	tt0644925:7.1	tt0644946:6.9	tt0644960:7.6	tt0644961:7.3	tt0644964:7.7	tt0799678:6.8	tt1211073:7.7	tt1211074:7.3	tt1214464:7.1	tt1214465:7.1	tt1214466:7.2	tt1214467:7.1	tt1221716:7.6	tt1221717:7.3	tt1228880:7.2	tt1228881:7.3	tt1231485:7.6	tt1231834:7.7	tt1231835:6.9	tt1231836:6.8	tt1231837:6.7	tt1231838:7.6	tt1231839:7.5	tt1231840:6.5	tt1231841:7.9	tt1231842:6.7	tt1231843:7.3	
3	tt0644876:7.4	tt0644881:6.4	tt0644892:6.9	tt0644898:7.0	tt0644903:6.7	tt0644905:6.2	tt0644906:6.8	tt0644908:7.0	tt0644911:6.6	tt0644914:7.6	tt0644927:6.7	tt0644935:7.1	tt0644942:7.0	tt0644943:6.8	tt0644947:7.1	tt0644954:7.1	tt0644966:7.0	tt1134916:7.1	tt1181718:7.1	tt1182114:6.9	tt1182508:7.1	tt1182509:6.8	tt1182510:6.9	tt1182511:7.7	tt1182512:7.0	tt1182513:6.0	tt1182514:6.7	tt1182515:6.7	tt1182516:7.2	tt1193900:6.9	tt1199089:7.1	tt1199090:6.9	tt1199091:7.5	tt1199092:6.6	tt1200920:7.5	tt1200921:6.0	
1	tt0644877:6.8	tt0644878:7.7	tt0644879:7.9	tt0644882:7.3	tt0644886:7.6	tt0644889:7.5	tt0644890:7.2	tt0644899:7.2	tt0644901:7.3	tt0644910:7.2	tt0644912:7.3	tt0644913:7.4	tt0644915:7.4	tt0644917:7.4	tt0644918:7.6	tt0644919:7.7	tt0644920:7.6	tt0644922:7.7	tt0644923:7.7	tt0644924:8.1	tt0644928:7.8	tt0644929:7.4	tt0644932:7.4	tt0644934:7.6	tt0644936:7.6	tt0644937:7.4	tt0644939:7.8	tt0644941:7.3	tt0644945:7.3	tt0644948:7.1	tt0644949:7.4	tt0644950:7.1	tt0644955:7.6	tt0644958:7.6	tt0644962:7.5	tt0644963:7.7	
