2	tt10081754:-	tt8543788:6.4	tt8665750:-	tt8708256:-	tt8717500:-	tt9222854:7.5	
3	tt10743522:-	tt10743532:-	tt10743546:-	tt10743550:-	tt10743552:-	tt10881704:-	tt10881826:6.6	
1	tt6749012:-	tt6828224:-	tt6868776:-	tt6868788:-	tt6868794:-	tt7924636:-	
